Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-5.159448308589317245e-01
4.999643272586274179e+03,-5.273033134013083156e-01
4.999286545172547449e+03,-4.757426533373304567e-01
4.998929817758821628e+03,-4.061663248165512941e-01
4.998573090345094897e+03,-4.096500025532742728e-01
4.998216362931369076e+03,-5.045083347201935187e-01
4.997859635517642346e+03,-6.052428278514795368e-01
4.997502908103916525e+03,-6.324289257188864255e-01
4.997146180690189794e+03,-6.039553985629136923e-01
4.996789453276463973e+03,-5.850690313858067926e-01
4.996432725862737243e+03,-5.935564299603915961e-01
4.996075998449011422e+03,-6.051386123650878135e-01
4.995719271035284692e+03,-6.134030323387662520e-01
4.995362543621558871e+03,-6.311931031880538834e-01
4.995005816207832140e+03,-6.561515823340318132e-01
4.994649088794106319e+03,-6.691786827925532144e-01
4.994292361380379589e+03,-6.547671142634098329e-01
4.993935633966653768e+03,-6.201429824529596235e-01
4.993578906552927037e+03,-6.057695422457403112e-01
4.993222179139201216e+03,-6.455574354445304808e-01
4.992865451725475396e+03,-7.042281022131674506e-01
4.992508724311748665e+03,-7.089923618532357752e-01
4.992151996898022844e+03,-6.501057283095083017e-01
4.991795269484296114e+03,-5.825417436555493378e-01
4.991438542070570293e+03,-5.421949521257740656e-01
4.991081814656843562e+03,-5.249894542365777239e-01
4.990725087243117741e+03,-5.224651181164753355e-01
4.990368359829391011e+03,-5.273923977253734963e-01
4.990011632415665190e+03,-5.256419405056985683e-01
4.989654905001938459e+03,-5.169174993895347958e-01
4.989298177588212639e+03,-5.251399600790286337e-01
4.988941450174485908e+03,-5.696519613854413855e-01
4.988584722760760087e+03,-6.343017705340032730e-01
4.988227995347033357e+03,-6.744489657769402458e-01
4.987871267933307536e+03,-6.654044965486674013e-01
4.987514540519580805e+03,-6.373934534217543524e-01
4.987157813105854984e+03,-6.315421849535951537e-01
4.986801085692129163e+03,-6.335903081160970673e-01
4.986444358278402433e+03,-6.059123817844263016e-01
4.986087630864676612e+03,-5.651014964156608755e-01
4.985730903450949882e+03,-5.662303603019397391e-01
4.985374176037224061e+03,-6.246749967938000081e-01
4.985017448623497330e+03,-6.984800752876336727e-01
4.984660721209771509e+03,-7.345088056754730532e-01
4.984303993796044779e+03,-7.071730629248977884e-01
4.983947266382318958e+03,-6.227767786415334683e-01
4.983590538968592227e+03,-5.094091777116072084e-01
4.983233811554866406e+03,-4.167096794876202770e-01
4.982877084141139676e+03,-4.012472361447958491e-01
4.982520356727413855e+03,-4.799875487055184631e-01
4.982163629313687125e+03,-6.028849809369501989e-01
4.981806901899961304e+03,-6.959201306623481464e-01
4.981450174486234573e+03,-7.250857105529487923e-01
4.981093447072508752e+03,-7.040591545002634621e-01
4.980736719658782022e+03,-6.623536562379949144e-01
4.980379992245056201e+03,-6.228662062982933678e-01
4.980023264831330380e+03,-5.953857137829939861e-01
4.979666537417603649e+03,-5.838630052281130745e-01
4.979309810003877828e+03,-5.904607639316663548e-01
4.978953082590151098e+03,-6.086045743099389727e-01
4.978596355176425277e+03,-6.369179586600967058e-01
4.978239627762698547e+03,-6.984610098128986033e-01
4.977882900348972726e+03,-8.075410089915019407e-01
4.977526172935245995e+03,-9.087510170289657685e-01
4.977169445521520174e+03,-9.019850366910897588e-01
4.976812718107793444e+03,-7.661665605215182140e-01
4.976455990694067623e+03,-6.145870396598723806e-01
4.976099263280340892e+03,-5.803627765783034853e-01
4.975742535866615071e+03,-6.729435780333156147e-01
4.975385808452888341e+03,-7.909680595513755019e-01
4.975029081039162520e+03,-8.568295283165384690e-01
4.974672353625435790e+03,-8.740088313224944061e-01
4.974315626211709969e+03,-8.588886556422419272e-01
4.973958898797984148e+03,-8.132117720471704336e-01
4.973602171384257417e+03,-7.754668266208504246e-01
4.973245443970531596e+03,-7.956458203727726497e-01
4.972888716556804866e+03,-8.519714127286287519e-01
4.972531989143079045e+03,-8.676619130621465725e-01
4.972175261729352314e+03,-8.043321515598352844e-01
4.971818534315626493e+03,-6.898182468441022008e-01
4.971461806901899763e+03,-5.763544602087642410e-01
4.971105079488173942e+03,-5.071670120189416542e-01
4.970748352074447212e+03,-4.984137800039590283e-01
4.970391624660721391e+03,-5.335271083532974190e-01
4.970034897246994660e+03,-5.839837987789013862e-01
4.969678169833268839e+03,-6.326650440211133430e-01
4.969321442419542109e+03,-6.730940978893459326e-01
4.968964715005816288e+03,-6.988624147804185505e-01
4.968607987592089557e+03,-7.062306146782095784e-01
4.968251260178363736e+03,-7.073375262924028739e-01
4.967894532764637006e+03,-7.269512402796336481e-01
4.967537805350911185e+03,-7.647360263121070201e-01
4.967181077937185364e+03,-7.739278973750000068e-01
4.966824350523458634e+03,-7.058409951309411179e-01
4.966467623109732813e+03,-5.733757425360250792e-01
4.966110895696006082e+03,-4.497155406692128765e-01
4.965754168282280261e+03,-3.909221149452807298e-01
4.965397440868553531e+03,-3.935799864632149592e-01
4.965040713454827710e+03,-4.416177798157572276e-01
4.964683986041100979e+03,-5.341654409072529308e-01
4.964327258627375159e+03,-6.503309965979067186e-01
4.963970531213648428e+03,-7.462684829816790266e-01
4.963613803799922607e+03,-8.032505414631975205e-01
4.963257076386195877e+03,-8.304504926296619738e-01
4.962900348972470056e+03,-8.292730296501223952e-01
4.962543621558743325e+03,-8.097318219225602132e-01
4.962186894145017504e+03,-8.121463756618655383e-01
4.961830166731290774e+03,-8.548546786571757927e-01
4.961473439317564953e+03,-8.937067949489072571e-01
