Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-7.931223794605550825e-01
4.999643217249670670e+03,-8.725977558301016845e-01
4.999286434499340430e+03,-8.837530847465822070e-01
4.998929651749011100e+03,-8.069371519784253044e-01
4.998572868998681770e+03,-7.196010332352230643e-01
4.998216086248351530e+03,-7.034125886594377874e-01
4.997859303498022200e+03,-7.598620797741413302e-01
4.997502520747692870e+03,-8.391680181457056298e-01
4.997145737997362630e+03,-8.873680092111942974e-01
4.996788955247033300e+03,-8.544023223036322223e-01
4.996432172496703970e+03,-7.246098212371842040e-01
4.996075389746373730e+03,-5.509775411920232457e-01
4.995718606996044400e+03,-4.129582456522136735e-01
4.995361824245715070e+03,-3.457149430225907039e-01
4.995005041495384830e+03,-3.414035288510729460e-01
4.994648258745055500e+03,-3.929013221022535363e-01
4.994291475994726170e+03,-4.941590675358879525e-01
4.993934693244395930e+03,-6.081239355552872095e-01
4.993577910494066600e+03,-6.785018233225119655e-01
4.993221127743737270e+03,-6.860092300023444833e-01
4.992864344993407030e+03,-6.651835859914574378e-01
4.992507562243077700e+03,-6.530160211846572915e-01
4.992150779492748370e+03,-6.447422790384411684e-01
4.991793996742418130e+03,-6.209145792952501797e-01
4.991437213992088800e+03,-5.911412628415095849e-01
4.991080431241759470e+03,-5.840567809339510807e-01
4.990723648491429230e+03,-6.194712190998472590e-01
4.990366865741099900e+03,-7.055195120899957484e-01
4.990010082990770570e+03,-8.235838292277642969e-01
4.989653300240440331e+03,-9.029748716198603420e-01
4.989296517490111000e+03,-8.725860055430845197e-01
4.988939734739781670e+03,-7.601032743792476287e-01
4.988582951989451431e+03,-6.742184729432876278e-01
4.988226169239122100e+03,-6.754118543384354245e-01
4.987869386488792770e+03,-7.293206310868276532e-01
4.987512603738462531e+03,-7.863438613372676356e-01
4.987155820988133200e+03,-8.440747326592339395e-01
4.986799038237803870e+03,-9.181265244870694398e-01
4.986442255487473631e+03,-9.984929833021571888e-01
4.986085472737144300e+03,-1.046723006047813431e+00
4.985728689986814970e+03,-1.023525886027798482e+00
4.985371907236484731e+03,-9.370179913986186326e-01
4.985015124486155401e+03,-8.594877723723457486e-01
4.984658341735826070e+03,-8.610031030757285819e-01
4.984301558985495831e+03,-9.194859642466765015e-01
4.983944776235166501e+03,-9.315835977336563989e-01
4.983587993484837170e+03,-8.324836163990115834e-01
4.983231210734506931e+03,-6.822767598873900052e-01
4.982874427984177601e+03,-6.002183880823502848e-01
4.982517645233848270e+03,-6.305674115597015295e-01
4.982160862483518031e+03,-7.199166653381806613e-01
4.981804079733188701e+03,-7.989329249106359443e-01
4.981447296982858461e+03,-8.291056085223879046e-01
4.981090514232529131e+03,-8.031625148747455478e-01
4.980733731482199801e+03,-7.524196704343865116e-01
4.980376948731869561e+03,-7.220355101764404093e-01
4.980020165981540231e+03,-7.091143583942678408e-01
4.979663383231210901e+03,-6.695631774957772064e-01
4.979306600480880661e+03,-5.996144318857044020e-01
4.978949817730551331e+03,-5.530187970598217095e-01
4.978593034980222001e+03,-5.658084639858760312e-01
4.978236252229891761e+03,-6.159143901076959970e-01
4.977879469479562431e+03,-6.666600295192387504e-01
4.977522686729233101e+03,-7.087506698990194698e-01
4.977165903978902861e+03,-7.450903148270003884e-01
