Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-4.014354840358775323e-01
4.999643217249670670e+03,-4.823305444373615636e-01
4.999286434499340430e+03,-5.509258854583553022e-01
4.998929651749011100e+03,-5.594051419426684379e-01
4.998572868998681770e+03,-5.369035771645082056e-01
4.998216086248351530e+03,-5.494135680956931944e-01
4.997859303498022200e+03,-6.190064348654701343e-01
4.997502520747692870e+03,-7.019125222084822147e-01
4.997145737997362630e+03,-7.340962402248167873e-01
4.996788955247033300e+03,-6.945451249108528513e-01
4.996432172496703970e+03,-6.245281977552159525e-01
4.996075389746373730e+03,-5.785245849888914771e-01
4.995718606996044400e+03,-5.588954992932204657e-01
4.995361824245715070e+03,-5.213183374959640126e-01
4.995005041495384830e+03,-4.578363365908486027e-01
4.994648258745055500e+03,-4.268520057519350486e-01
4.994291475994726170e+03,-4.699632339973575101e-01
4.993934693244395930e+03,-5.454950061954046969e-01
4.993577910494066600e+03,-5.853398371159668212e-01
4.993221127743737270e+03,-5.760576170267733831e-01
4.992864344993407030e+03,-5.450887480567550014e-01
4.992507562243077700e+03,-5.200859828515004279e-01
4.992150779492748370e+03,-5.256584784569522384e-01
4.991793996742418130e+03,-5.734446845119863800e-01
4.991437213992088800e+03,-6.455186588551869997e-01
4.991080431241759470e+03,-7.181759980951062383e-01
4.990723648491429230e+03,-7.770849574725761100e-01
4.990366865741099900e+03,-7.900169996363914926e-01
4.990010082990770570e+03,-7.294872431570148530e-01
4.989653300240440331e+03,-6.425347383878727836e-01
4.989296517490111000e+03,-6.180763812523001333e-01
4.988939734739781670e+03,-6.709858210108129439e-01
4.988582951989451431e+03,-7.390921575241360397e-01
4.988226169239122100e+03,-7.905589261606837947e-01
4.987869386488792770e+03,-8.415152980821629658e-01
4.987512603738462531e+03,-8.699428672476881008e-01
4.987155820988133200e+03,-8.108953289322266000e-01
4.986799038237803870e+03,-6.626725364838148558e-01
4.986442255487473631e+03,-5.190535119752559545e-01
4.986085472737144300e+03,-4.717755849089445563e-01
4.985728689986814970e+03,-5.248113315398394985e-01
4.985371907236484731e+03,-6.093755413520643982e-01
4.985015124486155401e+03,-6.490599923813864525e-01
4.984658341735826070e+03,-6.107896504768104418e-01
4.984301558985495831e+03,-5.288406635656036636e-01
4.983944776235166501e+03,-4.741034348113887797e-01
4.983587993484837170e+03,-4.850496486868065560e-01
4.983231210734506931e+03,-5.376718854638772305e-01
4.982874427984177601e+03,-5.793658086148435471e-01
4.982517645233848270e+03,-5.826619915317208243e-01
4.982160862483518031e+03,-5.679986851762397482e-01
4.981804079733188701e+03,-5.748531029078660648e-01
4.981447296982858461e+03,-6.064487818777349881e-01
4.981090514232529131e+03,-6.235949424463702595e-01
4.980733731482199801e+03,-6.069861100112096119e-01
4.980376948731869561e+03,-5.905462409099193621e-01
4.980020165981540231e+03,-6.125854145874958245e-01
4.979663383231210901e+03,-6.657317666122413158e-01
4.979306600480880661e+03,-7.189344612573528304e-01
4.978949817730551331e+03,-7.634468279941113433e-01
4.978593034980222001e+03,-8.087790261494240962e-01
4.978236252229891761e+03,-8.456829835309668253e-01
4.977879469479562431e+03,-8.498189277502794514e-01
4.977522686729233101e+03,-8.268670025656730260e-01
4.977165903978902861e+03,-8.049297960021849496e-01
4.976809121228573531e+03,-7.761979930717542997e-01
4.976452338478244201e+03,-7.092704760674974906e-01
4.976095555727913961e+03,-6.209243879983695757e-01
4.975738772977584631e+03,-5.657818027248541215e-01
4.975381990227255301e+03,-5.567653978142936833e-01
4.975025207476925061e+03,-5.609612726320949427e-01
4.974668424726595731e+03,-5.584119318100951856e-01
4.974311641976266401e+03,-5.562896317390384482e-01
4.973954859225936161e+03,-5.597134279293672909e-01
4.973598076475606831e+03,-5.576334260064913506e-01
4.973241293725277501e+03,-5.417494847367073652e-01
4.972884510974947261e+03,-5.304670773992832267e-01
4.972527728224617931e+03,-5.509118541999368235e-01
4.972170945474288601e+03,-5.996912316271618693e-01
4.971814162723958361e+03,-6.530611914168911181e-01
4.971457379973629031e+03,-7.120538379835722465e-01
4.971100597223299701e+03,-7.896569791102399094e-01
4.970743814472969461e+03,-8.536465930302354899e-01
4.970387031722640131e+03,-8.518264759474896142e-01
4.970030248972310801e+03,-7.945649455782870518e-01
4.969673466221980561e+03,-7.387510309225550076e-01
4.969316683471651231e+03,-6.970843598440670252e-01
4.968959900721321901e+03,-6.347137785476626437e-01
4.968603117970991661e+03,-5.478728428964236841e-01
4.968246335220662331e+03,-4.833774835072440768e-01
4.967889552470333001e+03,-4.784520396304185463e-01
4.967532769720002761e+03,-5.233176262080578844e-01
4.967175986969673431e+03,-5.853733296100069872e-01
4.966819204219344101e+03,-6.433744010275167513e-01
4.966462421469013861e+03,-6.844716750416243167e-01
4.966105638718684531e+03,-6.938176066284231780e-01
4.965748855968355201e+03,-6.722845193352121607e-01
4.965392073218024962e+03,-6.486979386969959904e-01
4.965035290467695631e+03,-6.565732027138265758e-01
4.964678507717366301e+03,-6.985841681742366305e-01
4.964321724967036062e+03,-7.396489187038632895e-01
4.963964942216706731e+03,-7.418832362799738789e-01
4.963608159466377401e+03,-7.100026455958117211e-01
4.963251376716047162e+03,-6.909306135445714148e-01
4.962894593965717831e+03,-7.231534865944434509e-01
4.962537811215388501e+03,-7.889544013720308779e-01
4.962181028465058262e+03,-8.197144575912003184e-01
4.961824245714728931e+03,-7.570800616804438388e-01
4.961467462964399601e+03,-6.169830116489254390e-01
4.961110680214069362e+03,-4.916150795784839378e-01
4.960753897463740032e+03,-4.757498630970565801e-01
4.960397114713410701e+03,-5.781188624482527239e-01
4.960040331963080462e+03,-7.148578838491489451e-01
4.959683549212751132e+03,-8.040418308787637969e-01
4.959326766462421801e+03,-8.375384687561566732e-01
4.958969983712091562e+03,-8.460745338663420156e-01
4.958613200961762232e+03,-8.270565055987586511e-01
4.958256418211432901e+03,-7.475836834313053236e-01
4.957899635461102662e+03,-6.246176738956261687e-01
4.957542852710773332e+03,-5.439318986371513009e-01
4.957186069960444001e+03,-5.672339005479953844e-01
4.956829287210113762e+03,-6.609615968271962405e-01
4.956472504459784432e+03,-7.457734749117620465e-01
4.956115721709455102e+03,-7.722250679733542178e-01
4.955758938959124862e+03,-7.297255983665731360e-01
4.955402156208795532e+03,-6.438961333925935504e-01
4.955045373458466202e+03,-5.819228239925530177e-01
4.954688590708135962e+03,-5.927350678918101856e-01
4.954331807957806632e+03,-6.333623586154369933e-01
4.953975025207477302e+03,-6.192759886591664431e-01
4.953618242457147062e+03,-5.410439400674112997e-01
4.953261459706817732e+03,-4.700641378436840601e-01
4.952904676956488402e+03,-4.580434861689267056e-01
4.952547894206158162e+03,-4.889342142080840281e-01
4.952191111455828832e+03,-5.256491830125253895e-01
4.951834328705499502e+03,-5.533021787914217393e-01
4.951477545955169262e+03,-5.736555867998122116e-01
4.951120763204839932e+03,-5.850974226372729348e-01
4.950763980454510602e+03,-5.812844651605912905e-01
4.950407197704180362e+03,-5.721474555584462607e-01
4.950050414953851032e+03,-5.935618303714665922e-01
4.949693632203521702e+03,-6.667931492100639401e-01
4.949336849453191462e+03,-7.525431659711953047e-01
4.948980066702862132e+03,-7.883897965003799913e-01
4.948623283952532802e+03,-7.599739541123577968e-01
4.948266501202202562e+03,-6.961842169132390623e-01
4.947909718451873232e+03,-6.265193111924277636e-01
4.947552935701543902e+03,-5.702511108982599719e-01
4.947196152951213662e+03,-5.456639944152024135e-01
4.946839370200884332e+03,-5.708563225559517562e-01
4.946482587450555002e+03,-6.477749289024042900e-01
4.946125804700224762e+03,-7.422041581513258990e-01
4.945769021949895432e+03,-7.910154952756517366e-01
4.945412239199566102e+03,-7.543859191172461731e-01
4.945055456449235862e+03,-6.627811747882600413e-01
4.944698673698906532e+03,-5.843659578431835699e-01
4.944341890948577202e+03,-5.528168424253918634e-01
4.943985108198246962e+03,-5.583739043513175071e-01
4.943628325447917632e+03,-5.871169266506091056e-01
4.943271542697587392e+03,-6.304721995130796453e-01
4.942914759947258062e+03,-6.690818370316284902e-01
4.942557977196928732e+03,-6.836318186000684971e-01
4.942201194446598493e+03,-6.847531952224600316e-01
4.941844411696269162e+03,-7.083702767579314052e-01
4.941487628945939832e+03,-7.678829185198248197e-01
4.941130846195609593e+03,-8.188800663635589228e-01
4.940774063445280262e+03,-8.057716574126106979e-01
4.940417280694950932e+03,-7.351204093318914889e-01
4.940060497944620693e+03,-6.656417720517168179e-01
4.939703715194291362e+03,-6.381131010801950332e-01
4.939346932443962032e+03,-6.478865235669231115e-01
4.938990149693631793e+03,-6.646879354202908097e-01
4.938633366943302462e+03,-6.484825542994995251e-01
4.938276584192973132e+03,-5.775478585898394801e-01
4.937919801442642893e+03,-4.904027111966396402e-01
4.937563018692313562e+03,-4.560156557207228345e-01
4.937206235941984232e+03,-4.850338062614300005e-01
4.936849453191653993e+03,-5.234368954282863085e-01
4.936492670441324663e+03,-5.293728577102496669e-01
4.936135887690995332e+03,-5.123097621826426806e-01
4.935779104940665093e+03,-5.033779958524972065e-01
4.935422322190335763e+03,-5.165564271960352283e-01
4.935065539440006432e+03,-5.421021126008392921e-01
4.934708756689676193e+03,-5.615207258965615456e-01
4.934351973939346863e+03,-5.733253236763087290e-01
4.933995191189017532e+03,-5.967444242259684062e-01
4.933638408438687293e+03,-6.387215712527593015e-01
4.933281625688357963e+03,-6.846927501679871408e-01
4.932924842938028632e+03,-7.211413082933754159e-01
4.932568060187698393e+03,-7.270639933825407963e-01
4.932211277437369063e+03,-6.623540248035121314e-01
4.931854494687039733e+03,-5.203339647305714744e-01
4.931497711936709493e+03,-3.758433566456500508e-01
4.931140929186380163e+03,-3.253356185317660687e-01
4.930784146436050833e+03,-3.781484295379443084e-01
4.930427363685720593e+03,-4.574039116704269881e-01
