Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-4.778508204723261321e-01
4.999643272586274179e+03,-4.390308503605693802e-01
4.999286545172547449e+03,-3.888314719523421892e-01
4.998929817758821628e+03,-3.894860302176295086e-01
4.998573090345094897e+03,-4.713818166943560262e-01
4.998216362931369076e+03,-5.838473248038452690e-01
4.997859635517642346e+03,-6.586372181635001821e-01
4.997502908103916525e+03,-6.866403631634966365e-01
4.997146180690189794e+03,-7.061098374166643321e-01
4.996789453276463973e+03,-7.346370252791876165e-01
4.996432725862737243e+03,-7.466272788659091830e-01
4.996075998449011422e+03,-7.300009410780313734e-01
4.995719271035284692e+03,-7.298809296286746795e-01
4.995362543621558871e+03,-7.893758529930489098e-01
4.995005816207832140e+03,-8.618464904127614012e-01
4.994649088794106319e+03,-8.451443411621012425e-01
4.994292361380379589e+03,-7.064295604915029614e-01
4.993935633966653768e+03,-5.357830197370812009e-01
4.993578906552927037e+03,-4.726514115007082184e-01
4.993222179139201216e+03,-5.739453453324012688e-01
4.992865451725475396e+03,-7.541259726149213138e-01
4.992508724311748665e+03,-8.750381867063357078e-01
4.992151996898022844e+03,-8.797181019459314744e-01
4.991795269484296114e+03,-8.091612870500780597e-01
4.991438542070570293e+03,-7.317700916591896032e-01
4.991081814656843562e+03,-6.947508983627243007e-01
4.990725087243117741e+03,-7.032997660832343012e-01
4.990368359829391011e+03,-7.199049852798641291e-01
4.990011632415665190e+03,-7.066549804230325416e-01
4.989654905001938459e+03,-6.691862385819806747e-01
4.989298177588212639e+03,-6.401827940193772770e-01
4.988941450174485908e+03,-6.339451686853171397e-01
4.988584722760760087e+03,-6.338176749677825184e-01
4.988227995347033357e+03,-6.173392254279724822e-01
4.987871267933307536e+03,-5.945992344136205032e-01
4.987514540519580805e+03,-6.129240304752476831e-01
4.987157813105854984e+03,-6.934220504858893408e-01
4.986801085692129163e+03,-7.774433766842702154e-01
4.986444358278402433e+03,-7.840804437167008256e-01
4.986087630864676612e+03,-7.051509854875446237e-01
4.985730903450949882e+03,-6.124573558194190692e-01
4.985374176037224061e+03,-5.921385929364899603e-01
4.985017448623497330e+03,-6.788012114544582642e-01
4.984660721209771509e+03,-8.260225710103314967e-01
4.984303993796044779e+03,-9.395227056169092039e-01
4.983947266382318958e+03,-9.483804124422748894e-01
4.983590538968592227e+03,-8.499515435082760639e-01
4.983233811554866406e+03,-7.103474428740824687e-01
4.982877084141139676e+03,-6.195775627405736286e-01
4.982520356727413855e+03,-6.123278965306950816e-01
4.982163629313687125e+03,-6.335410653272606218e-01
4.981806901899961304e+03,-6.180892610140084065e-01
4.981450174486234573e+03,-5.863895674623668119e-01
4.981093447072508752e+03,-6.016897075739819911e-01
4.980736719658782022e+03,-6.558386321855130818e-01
4.980379992245056201e+03,-6.820855213416698870e-01
4.980023264831330380e+03,-6.730468897298570452e-01
4.979666537417603649e+03,-7.013640796928943821e-01
4.979309810003877828e+03,-7.970314234890679694e-01
4.978953082590151098e+03,-8.812585932309346948e-01
4.978596355176425277e+03,-8.779856985990203144e-01
4.978239627762698547e+03,-8.216185404281722837e-01
4.977882900348972726e+03,-7.982699381045267328e-01
4.977526172935245995e+03,-8.267663556925900492e-01
4.977169445521520174e+03,-8.437881173336483354e-01
4.976812718107793444e+03,-7.995284644668285701e-01
4.976455990694067623e+03,-7.297034950915847196e-01
4.976099263280340892e+03,-7.148652718190047217e-01
4.975742535866615071e+03,-7.882484803137811413e-01
4.975385808452888341e+03,-9.030223124299723292e-01
4.975029081039162520e+03,-9.910803444472945367e-01
4.974672353625435790e+03,-1.018700628278107922e+00
4.974315626211709969e+03,-9.765720936287438647e-01
4.973958898797984148e+03,-8.786826858998340040e-01
4.973602171384257417e+03,-7.862235158537309587e-01
4.973245443970531596e+03,-7.676777327724163547e-01
