Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-8.664612929232303751e-01
4.999643217249670670e+03,-8.333759960475892736e-01
4.999286434499340430e+03,-8.298028282594704930e-01
4.998929651749011100e+03,-8.244188007689614572e-01
4.998572868998681770e+03,-8.071269112967598414e-01
4.998216086248351530e+03,-8.029607779903895626e-01
4.997859303498022200e+03,-8.252830773450815505e-01
4.997502520747692870e+03,-8.580781916118540575e-01
4.997145737997362630e+03,-8.706760934453495748e-01
4.996788955247033300e+03,-8.315658588394946316e-01
4.996432172496703970e+03,-7.274419461479508797e-01
4.996075389746373730e+03,-5.853270725633470395e-01
4.995718606996044400e+03,-4.677339470771026408e-01
4.995361824245715070e+03,-4.317323968048121241e-01
4.995005041495384830e+03,-4.841622544708257814e-01
4.994648258745055500e+03,-5.771556187309119235e-01
4.994291475994726170e+03,-6.470911013565825431e-01
4.993934693244395930e+03,-6.565152591483163214e-01
4.993577910494066600e+03,-6.150314140332598933e-01
4.993221127743737270e+03,-5.729921080788344945e-01
4.992864344993407030e+03,-5.817514049449655777e-01
4.992507562243077700e+03,-6.482338561339830996e-01
4.992150779492748370e+03,-7.309789025219762815e-01
4.991793996742418130e+03,-7.840768867878086246e-01
4.991437213992088800e+03,-7.974182063516629393e-01
4.991080431241759470e+03,-7.931549698119694236e-01
4.990723648491429230e+03,-7.969786986217881619e-01
4.990366865741099900e+03,-8.159595774586050343e-01
4.990010082990770570e+03,-8.283306738828385418e-01
4.989653300240440331e+03,-7.895034258426683049e-01
4.989296517490111000e+03,-6.801362997988200654e-01
4.988939734739781670e+03,-5.628865297922437394e-01
4.988582951989451431e+03,-5.456144294387975657e-01
4.988226169239122100e+03,-6.702855813749880598e-01
4.987869386488792770e+03,-8.644120390030773926e-01
4.987512603738462531e+03,-1.006591315729187475e+00
4.987155820988133200e+03,-1.031515288142417219e+00
4.986799038237803870e+03,-9.692385918469385020e-01
4.986442255487473631e+03,-8.983045932050329752e-01
4.986085472737144300e+03,-8.666105313449211645e-01
4.985728689986814970e+03,-8.537686576377010450e-01
4.985371907236484731e+03,-8.168122074266807031e-01
4.985015124486155401e+03,-7.615226089646983665e-01
4.984658341735826070e+03,-7.448897209893624582e-01
4.984301558985495831e+03,-7.952010447572219753e-01
4.983944776235166501e+03,-8.480229784026068751e-01
4.983587993484837170e+03,-8.102190134831234181e-01
4.983231210734506931e+03,-6.895886059683089542e-01
4.982874427984177601e+03,-5.938217992433872938e-01
4.982517645233848270e+03,-5.931171216571562432e-01
4.982160862483518031e+03,-6.602178690144275830e-01
4.981804079733188701e+03,-7.425649077448830404e-01
4.981447296982858461e+03,-8.075532118309117768e-01
4.981090514232529131e+03,-8.307432846341142874e-01
4.980733731482199801e+03,-8.118422558668426658e-01
4.980376948731869561e+03,-7.885640387595819201e-01
4.980020165981540231e+03,-7.870686778661766247e-01
4.979663383231210901e+03,-7.860655089866782630e-01
4.979306600480880661e+03,-7.587399366352370889e-01
4.978949817730551331e+03,-7.177948266166075397e-01
4.978593034980222001e+03,-6.963475112034956949e-01
4.978236252229891761e+03,-7.011903182172011251e-01
4.977879469479562431e+03,-7.136919838105281189e-01
4.977522686729233101e+03,-7.296997408215741832e-01
4.977165903978902861e+03,-7.583321319550514472e-01
4.976809121228573531e+03,-7.819661630529893825e-01
4.976452338478244201e+03,-7.671886115288782948e-01
4.976095555727913961e+03,-7.261217756713328475e-01
4.975738772977584631e+03,-7.193609630512057818e-01
4.975381990227255301e+03,-7.776812227846572334e-01
4.975025207476925061e+03,-8.525133093492806013e-01
4.974668424726595731e+03,-8.627950389700717038e-01
4.974311641976266401e+03,-7.865488576704074974e-01
4.973954859225936161e+03,-7.018163161746456824e-01
4.973598076475606831e+03,-7.100598026883480074e-01
4.973241293725277501e+03,-8.067967025039173290e-01
4.972884510974947261e+03,-8.678741160683109968e-01
4.972527728224617931e+03,-7.865742316700675696e-01
4.972170945474288601e+03,-6.014873192204138741e-01
4.971814162723958361e+03,-4.572782709714997562e-01
4.971457379973629031e+03,-4.460566436673569224e-01
4.971100597223299701e+03,-5.295615887837086255e-01
4.970743814472969461e+03,-6.168622723777512640e-01
4.970387031722640131e+03,-6.704604249945134153e-01
4.970030248972310801e+03,-7.014439426147143219e-01
4.969673466221980561e+03,-6.990121713147203764e-01
4.969316683471651231e+03,-6.414674225082365178e-01
4.968959900721321901e+03,-5.691685815674184523e-01
4.968603117970991661e+03,-5.631092097590781886e-01
4.968246335220662331e+03,-6.362293244155445837e-01
4.967889552470333001e+03,-7.075052651576525520e-01
4.967532769720002761e+03,-6.960681804589464727e-01
4.967175986969673431e+03,-6.015233427859905113e-01
4.966819204219344101e+03,-4.960036397523839846e-01
4.966462421469013861e+03,-4.677919046663745473e-01
4.966105638718684531e+03,-5.476730685598498738e-01
4.965748855968355201e+03,-6.704467698523273178e-01
4.965392073218024962e+03,-7.357959164893302928e-01
4.965035290467695631e+03,-7.179227370066932901e-01
4.964678507717366301e+03,-6.795751673792309600e-01
4.964321724967036062e+03,-6.674252987082976984e-01
4.963964942216706731e+03,-6.501105928662423983e-01
4.963608159466377401e+03,-6.007428755481553084e-01
4.963251376716047162e+03,-5.751661801134883012e-01
4.962894593965717831e+03,-6.362827456437583074e-01
4.962537811215388501e+03,-7.414869462559083857e-01
4.962181028465058262e+03,-7.809386605656165603e-01
4.961824245714728931e+03,-7.179222168108004842e-01
4.961467462964399601e+03,-6.230979038944362003e-01
4.961110680214069362e+03,-5.737113078004061339e-01
4.960753897463740032e+03,-5.899253297078914660e-01
4.960397114713410701e+03,-6.602505113067009823e-01
4.960040331963080462e+03,-7.562105997055706963e-01
4.959683549212751132e+03,-8.276730595750203534e-01
4.959326766462421801e+03,-8.375780517703348416e-01
4.958969983712091562e+03,-8.005688016761949299e-01
4.958613200961762232e+03,-7.577338199790127904e-01
4.958256418211432901e+03,-7.282023569441413713e-01
4.957899635461102662e+03,-7.177583262047958490e-01
4.957542852710773332e+03,-7.448215175278616318e-01
4.957186069960444001e+03,-8.085038987247806785e-01
4.956829287210113762e+03,-8.555997471803669097e-01
4.956472504459784432e+03,-8.346159696574002584e-01
4.956115721709455102e+03,-7.632004719171620044e-01
4.955758938959124862e+03,-6.885613635788825349e-01
4.955402156208795532e+03,-6.157299359680927786e-01
4.955045373458466202e+03,-5.341722800550796624e-01
4.954688590708135962e+03,-4.736307350909952363e-01
4.954331807957806632e+03,-4.733505138722268191e-01
4.953975025207477302e+03,-5.218720386464116290e-01
4.953618242457147062e+03,-5.763856999097919376e-01
4.953261459706817732e+03,-6.198221436581414778e-01
4.952904676956488402e+03,-6.669319651534038051e-01
4.952547894206158162e+03,-7.294017263745418145e-01
4.952191111455828832e+03,-7.950821221961728025e-01
4.951834328705499502e+03,-8.417625942313560206e-01
4.951477545955169262e+03,-8.608250860237992574e-01
4.951120763204839932e+03,-8.617873617261689878e-01
4.950763980454510602e+03,-8.567327049351196600e-01
4.950407197704180362e+03,-8.433339037251105230e-01
4.950050414953851032e+03,-8.094253679493371711e-01
4.949693632203521702e+03,-7.551603241980018311e-01
4.949336849453191462e+03,-6.979244850525274657e-01
4.948980066702862132e+03,-6.510328134848663018e-01
4.948623283952532802e+03,-6.140216560057860651e-01
4.948266501202202562e+03,-5.918774370450635702e-01
4.947909718451873232e+03,-5.965373229530192001e-01
4.947552935701543902e+03,-6.182956577104834484e-01
4.947196152951213662e+03,-6.341438301815263134e-01
4.946839370200884332e+03,-6.464411743880691397e-01
4.946482587450555002e+03,-6.697042335650090772e-01
4.946125804700224762e+03,-6.891317872751125950e-01
4.945769021949895432e+03,-6.801722511149671524e-01
4.945412239199566102e+03,-6.564929485244694884e-01
4.945055456449235862e+03,-6.503145096562210625e-01
4.944698673698906532e+03,-6.583304971661376737e-01
4.944341890948577202e+03,-6.527708457622640736e-01
4.943985108198246962e+03,-6.375497260903372210e-01
4.943628325447917632e+03,-6.436296600863290474e-01
4.943271542697587392e+03,-6.811091528176768106e-01
4.942914759947258062e+03,-7.371975265229437912e-01
4.942557977196928732e+03,-8.016198574776030039e-01
4.942201194446598493e+03,-8.551995431401706593e-01
4.941844411696269162e+03,-8.607102383305771376e-01
4.941487628945939832e+03,-8.126359303004005996e-01
4.941130846195609593e+03,-7.649463938322672574e-01
4.940774063445280262e+03,-7.672370186466808129e-01
4.940417280694950932e+03,-8.076067631080986464e-01
4.940060497944620693e+03,-8.487984459799167158e-01
4.939703715194291362e+03,-8.776398980627571067e-01
4.939346932443962032e+03,-8.891800971473253767e-01
4.938990149693631793e+03,-8.639499605514093794e-01
