Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-3.873048772516056171e-01
4.999643272586274179e+03,-4.000962991080023179e-01
4.999286545172547449e+03,-3.775752185108628423e-01
4.998929817758821628e+03,-3.263226671609162355e-01
4.998573090345094897e+03,-3.113557183287484764e-01
4.998216362931369076e+03,-3.665186126829009794e-01
4.997859635517642346e+03,-4.518913799246809249e-01
4.997502908103916525e+03,-5.136420509376962151e-01
4.997146180690189794e+03,-5.483736353337849145e-01
4.996789453276463973e+03,-5.923110500293261582e-01
4.996432725862737243e+03,-6.686655531814711395e-01
4.996075998449011422e+03,-7.584195740796629837e-01
4.995719271035284692e+03,-8.144963726496211587e-01
4.995362543621558871e+03,-8.052206501965056828e-01
4.995005816207832140e+03,-7.466995707953003603e-01
4.994649088794106319e+03,-6.873175853777194755e-01
4.994292361380379589e+03,-6.583468826064460266e-01
4.993935633966653768e+03,-6.591842292561733707e-01
4.993578906552927037e+03,-6.847017624757510967e-01
4.993222179139201216e+03,-7.208597874954498774e-01
4.992865451725475396e+03,-7.250785742100430697e-01
4.992508724311748665e+03,-6.744808708810371423e-01
4.992151996898022844e+03,-6.174767352444127111e-01
4.991795269484296114e+03,-6.079812660152994486e-01
4.991438542070570293e+03,-6.291987375472607447e-01
4.991081814656843562e+03,-6.379707211760879959e-01
4.990725087243117741e+03,-6.263147210683537303e-01
4.990368359829391011e+03,-6.073041175251649992e-01
4.990011632415665190e+03,-5.925509114965197277e-01
4.989654905001938459e+03,-5.986329217799055691e-01
4.989298177588212639e+03,-6.348672968551132278e-01
4.988941450174485908e+03,-6.816565863716128604e-01
4.988584722760760087e+03,-7.071092656212275562e-01
4.988227995347033357e+03,-7.026600591703493492e-01
4.987871267933307536e+03,-6.912347347286024180e-01
4.987514540519580805e+03,-6.989012542179725562e-01
4.987157813105854984e+03,-7.164096956661420990e-01
4.986801085692129163e+03,-7.085235608241349237e-01
4.986444358278402433e+03,-6.713764989284620732e-01
4.986087630864676612e+03,-6.429533750477766096e-01
4.985730903450949882e+03,-6.433358861974091125e-01
4.985374176037224061e+03,-6.555339661656416350e-01
4.985017448623497330e+03,-6.674077209479072348e-01
4.984660721209771509e+03,-6.739834403780592398e-01
4.984303993796044779e+03,-6.524782623586148356e-01
4.983947266382318958e+03,-5.888741908083868770e-01
4.983590538968592227e+03,-5.112814530667050272e-01
4.983233811554866406e+03,-4.692915631087836714e-01
4.982877084141139676e+03,-4.940429915156257512e-01
4.982520356727413855e+03,-5.800006687994324617e-01
4.982163629313687125e+03,-6.850685443242215955e-01
4.981806901899961304e+03,-7.588255477576780761e-01
4.981450174486234573e+03,-7.792674416194097509e-01
4.981093447072508752e+03,-7.509311401609699566e-01
4.980736719658782022e+03,-6.903564116584334220e-01
4.980379992245056201e+03,-6.409305758510993600e-01
4.980023264831330380e+03,-6.574528440691529418e-01
4.979666537417603649e+03,-7.333147932167014549e-01
4.979309810003877828e+03,-7.828942283475208708e-01
4.978953082590151098e+03,-7.362900382589447901e-01
4.978596355176425277e+03,-6.343150213086374833e-01
4.978239627762698547e+03,-5.960380505284297303e-01
4.977882900348972726e+03,-6.843573225985882802e-01
4.977526172935245995e+03,-8.252913491516571387e-01
4.977169445521520174e+03,-8.766760847343247898e-01
4.976812718107793444e+03,-7.777722587965421042e-01
4.976455990694067623e+03,-6.033953861863815549e-01
4.976099263280340892e+03,-4.796172233314887623e-01
4.975742535866615071e+03,-4.872211749256689650e-01
4.975385808452888341e+03,-6.225874992246428485e-01
4.975029081039162520e+03,-8.076631602708936875e-01
4.974672353625435790e+03,-9.341820500979989284e-01
4.974315626211709969e+03,-9.281960065359512457e-01
4.973958898797984148e+03,-8.065425201917928444e-01
4.973602171384257417e+03,-6.724961706249055204e-01
4.973245443970531596e+03,-6.283307139183540446e-01
4.972888716556804866e+03,-6.811393040241603414e-01
4.972531989143079045e+03,-7.511755461096338848e-01
4.972175261729352314e+03,-7.717353336428725008e-01
4.971818534315626493e+03,-7.401148039043216054e-01
4.971461806901899763e+03,-6.710821797708333980e-01
4.971105079488173942e+03,-5.671636983730479198e-01
4.970748352074447212e+03,-4.577225998508835936e-01
4.970391624660721391e+03,-4.135505996443762933e-01
4.970034897246994660e+03,-4.765481108831677859e-01
4.969678169833268839e+03,-5.943276792450725710e-01
4.969321442419542109e+03,-6.671038009679333136e-01
4.968964715005816288e+03,-6.596251892161928421e-01
4.968607987592089557e+03,-6.283478750424451587e-01
4.968251260178363736e+03,-6.327599855205298107e-01
4.967894532764637006e+03,-6.657755258130699794e-01
4.967537805350911185e+03,-6.937173496790405292e-01
4.967181077937185364e+03,-7.187400670288150994e-01
4.966824350523458634e+03,-7.549018272387634232e-01
