Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-7.775759999328489824e-01
4.999643217249670670e+03,-8.625827731818900279e-01
4.999286434499340430e+03,-8.320665636397549525e-01
4.998929651749011100e+03,-7.597555707602147157e-01
4.998572868998681770e+03,-7.393671219665257643e-01
4.998216086248351530e+03,-7.703618319061042996e-01
4.997859303498022200e+03,-7.947299864649356449e-01
4.997502520747692870e+03,-7.693416884603720973e-01
4.997145737997362630e+03,-6.888689945153824157e-01
4.996788955247033300e+03,-5.958920638327898089e-01
4.996432172496703970e+03,-5.569363292029307910e-01
4.996075389746373730e+03,-5.878593099650958331e-01
4.995718606996044400e+03,-6.362092472358563677e-01
4.995361824245715070e+03,-6.631338489045321971e-01
4.995005041495384830e+03,-6.932829935394871912e-01
4.994648258745055500e+03,-7.553882113596408487e-01
4.994291475994726170e+03,-8.251471778431846982e-01
4.993934693244395930e+03,-8.505307856669934718e-01
4.993577910494066600e+03,-8.053890194272064207e-01
4.993221127743737270e+03,-7.106796168138530545e-01
4.992864344993407030e+03,-6.167916804241951878e-01
4.992507562243077700e+03,-5.670345869665355254e-01
4.992150779492748370e+03,-5.770056472465562303e-01
4.991793996742418130e+03,-6.332343617172098149e-01
4.991437213992088800e+03,-7.021046846055016832e-01
4.991080431241759470e+03,-7.504210331904838105e-01
4.990723648491429230e+03,-7.670384164337264998e-01
4.990366865741099900e+03,-7.644969939246540891e-01
4.990010082990770570e+03,-7.562214612983382267e-01
4.989653300240440331e+03,-7.449542342447079690e-01
4.989296517490111000e+03,-7.367896345892889221e-01
4.988939734739781670e+03,-7.439759382813007083e-01
4.988582951989451431e+03,-7.676307046947000723e-01
4.988226169239122100e+03,-7.958516096911611992e-01
4.987869386488792770e+03,-8.213283802358017915e-01
4.987512603738462531e+03,-8.391030874289658881e-01
4.987155820988133200e+03,-8.283163125871304544e-01
4.986799038237803870e+03,-7.685508540693705148e-01
4.986442255487473631e+03,-6.822503774840493751e-01
4.986085472737144300e+03,-6.230892458433929804e-01
4.985728689986814970e+03,-6.130891687113966260e-01
4.985371907236484731e+03,-6.279979424109020103e-01
4.985015124486155401e+03,-6.476115937359839814e-01
4.984658341735826070e+03,-6.866767865516422154e-01
4.984301558985495831e+03,-7.670471850325289997e-01
4.983944776235166501e+03,-8.726131180021117206e-01
4.983587993484837170e+03,-9.431500572940284544e-01
4.983231210734506931e+03,-9.260283630934120769e-01
4.982874427984177601e+03,-8.412805548246194975e-01
4.982517645233848270e+03,-7.663827961667839528e-01
4.982160862483518031e+03,-7.448077025105664939e-01
4.981804079733188701e+03,-7.510568003010014149e-01
4.981447296982858461e+03,-7.466663104437857301e-01
4.981090514232529131e+03,-7.285920871423561263e-01
4.980733731482199801e+03,-7.128822975725085387e-01
4.980376948731869561e+03,-7.042883861544567692e-01
4.980020165981540231e+03,-7.032154563265646807e-01
4.979663383231210901e+03,-7.183990717051471631e-01
4.979306600480880661e+03,-7.470558576304535681e-01
4.978949817730551331e+03,-7.569364371136531044e-01
4.978593034980222001e+03,-7.214523211134240555e-01
4.978236252229891761e+03,-6.663933934371276679e-01
4.977879469479562431e+03,-6.368307617318751390e-01
4.977522686729233101e+03,-6.298568780741429229e-01
4.977165903978902861e+03,-6.084585474258452642e-01
4.976809121228573531e+03,-5.692243023613886566e-01
4.976452338478244201e+03,-5.415338780197135327e-01
4.976095555727913961e+03,-5.354454403136190699e-01
4.975738772977584631e+03,-5.485390232524799403e-01
4.975381990227255301e+03,-6.007112245583735577e-01
4.975025207476925061e+03,-7.058508426742997610e-01
4.974668424726595731e+03,-8.236430572672022166e-01
4.974311641976266401e+03,-8.887136054551477704e-01
4.973954859225936161e+03,-8.819526661997297845e-01
4.973598076475606831e+03,-8.373369867565353397e-01
4.973241293725277501e+03,-7.945664419012239410e-01
4.972884510974947261e+03,-7.758739449895455387e-01
4.972527728224617931e+03,-7.884437168071519730e-01
4.972170945474288601e+03,-8.176673591437489952e-01
4.971814162723958361e+03,-8.329235557978014182e-01
4.971457379973629031e+03,-8.153323774167826610e-01
4.971100597223299701e+03,-7.664398648878939513e-01
4.970743814472969461e+03,-6.986764974866348510e-01
4.970387031722640131e+03,-6.356822063807562317e-01
4.970030248972310801e+03,-6.056137488771408117e-01
4.969673466221980561e+03,-6.139800845681324670e-01
4.969316683471651231e+03,-6.337678989096288129e-01
4.968959900721321901e+03,-6.412757348844742022e-01
4.968603117970991661e+03,-6.513785590197145314e-01
4.968246335220662331e+03,-6.973458844670233914e-01
4.967889552470333001e+03,-7.810686406226478029e-01
4.967532769720002761e+03,-8.566568026270610092e-01
4.967175986969673431e+03,-8.707803643261591287e-01
4.966819204219344101e+03,-8.144149081454007399e-01
4.966462421469013861e+03,-7.250319340680895230e-01
4.966105638718684531e+03,-6.430373565799417657e-01
4.965748855968355201e+03,-5.846180454848212138e-01
4.965392073218024962e+03,-5.542722933339525593e-01
4.965035290467695631e+03,-5.549354190735722447e-01
4.964678507717366301e+03,-5.770317418391719411e-01
4.964321724967036062e+03,-6.024316615144490461e-01
4.963964942216706731e+03,-6.325039461764287996e-01
4.963608159466377401e+03,-6.901493410325562072e-01
4.963251376716047162e+03,-7.768979483666442754e-01
4.962894593965717831e+03,-8.508564473481002866e-01
4.962537811215388501e+03,-8.689265194025884709e-01
4.962181028465058262e+03,-8.392697782008858853e-01
4.961824245714728931e+03,-8.152297469397686847e-01
4.961467462964399601e+03,-8.430775640795400427e-01
4.961110680214069362e+03,-9.225722825082548484e-01
4.960753897463740032e+03,-1.007992447123764013e+00
4.960397114713410701e+03,-1.043937730244734130e+00
4.960040331963080462e+03,-1.006671476649679597e+00
4.959683549212751132e+03,-9.238955835069379008e-01
4.959326766462421801e+03,-8.549754165237920533e-01
4.958969983712091562e+03,-8.450804169196381999e-01
4.958613200961762232e+03,-8.963387614948681303e-01
4.958256418211432901e+03,-9.631151954259261627e-01
4.957899635461102662e+03,-9.731848095856354686e-01
4.957542852710773332e+03,-8.944486477822307657e-01
4.957186069960444001e+03,-7.883627456431269165e-01
4.956829287210113762e+03,-7.513989067463076044e-01
4.956472504459784432e+03,-8.057640882298050533e-01
4.956115721709455102e+03,-8.963774190716486956e-01
4.955758938959124862e+03,-9.706214364479993639e-01
4.955402156208795532e+03,-1.009585739397203197e+00
4.955045373458466202e+03,-1.010872713343704543e+00
4.954688590708135962e+03,-9.742347400488944320e-01
4.954331807957806632e+03,-8.975675014579601596e-01
4.953975025207477302e+03,-7.991137906297089977e-01
4.953618242457147062e+03,-7.308958835370364948e-01
4.953261459706817732e+03,-7.273243691553513690e-01
4.952904676956488402e+03,-7.573870149132487795e-01
4.952547894206158162e+03,-7.685415465367545496e-01
4.952191111455828832e+03,-7.469560092171793064e-01
4.951834328705499502e+03,-7.042821083038190988e-01
4.951477545955169262e+03,-6.553531958938548785e-01
4.951120763204839932e+03,-6.338796329983563682e-01
4.950763980454510602e+03,-6.800695745250640023e-01
4.950407197704180362e+03,-7.851541522045698551e-01
4.950050414953851032e+03,-8.787981846291981203e-01
4.949693632203521702e+03,-8.901419257185585465e-01
4.949336849453191462e+03,-8.087529277644861514e-01
4.948980066702862132e+03,-6.900051543887921746e-01
4.948623283952532802e+03,-6.163271777401224671e-01
4.948266501202202562e+03,-6.358920191406409739e-01
4.947909718451873232e+03,-7.154373536504832209e-01
4.947552935701543902e+03,-7.662950227840865658e-01
4.947196152951213662e+03,-7.385017690514815714e-01
4.946839370200884332e+03,-6.721108621521587612e-01
4.946482587450555002e+03,-6.351258883103853004e-01
4.946125804700224762e+03,-6.388593523030099419e-01
4.945769021949895432e+03,-6.440017713562081747e-01
4.945412239199566102e+03,-6.246922607741421940e-01
4.945055456449235862e+03,-6.049921651936730482e-01
4.944698673698906532e+03,-6.350089396728682001e-01
4.944341890948577202e+03,-7.199982048558617453e-01
4.943985108198246962e+03,-7.929681681314550978e-01
4.943628325447917632e+03,-7.984367149706799172e-01
4.943271542697587392e+03,-7.659132245917091852e-01
4.942914759947258062e+03,-7.530393484455336628e-01
4.942557977196928732e+03,-7.693388190019599948e-01
4.942201194446598493e+03,-7.955668487167610881e-01
4.941844411696269162e+03,-8.219948228763493958e-01
4.941487628945939832e+03,-8.374229539826687496e-01
4.941130846195609593e+03,-8.335204322790785714e-01
4.940774063445280262e+03,-8.245071866568320917e-01
4.940417280694950932e+03,-8.178713965723626300e-01
4.940060497944620693e+03,-7.911036027947305760e-01
4.939703715194291362e+03,-7.288131228347612955e-01
4.939346932443962032e+03,-6.518154595530717410e-01
4.938990149693631793e+03,-5.947469969856794547e-01
4.938633366943302462e+03,-5.807029717214003961e-01
4.938276584192973132e+03,-6.124412683071871477e-01
4.937919801442642893e+03,-6.611802065479128743e-01
4.937563018692313562e+03,-6.775690964200344890e-01
4.937206235941984232e+03,-6.407997252351955719e-01
4.936849453191653993e+03,-5.879486382446739157e-01
4.936492670441324663e+03,-5.763424964720043064e-01
4.936135887690995332e+03,-6.213714234446017226e-01
4.935779104940665093e+03,-6.818445166251908551e-01
4.935422322190335763e+03,-7.112585628214992406e-01
4.935065539440006432e+03,-7.142843994341842029e-01
4.934708756689676193e+03,-7.301899822018776964e-01
4.934351973939346863e+03,-7.684862839722085281e-01
4.933995191189017532e+03,-7.965849675192481216e-01
4.933638408438687293e+03,-7.876790425547703922e-01
4.933281625688357963e+03,-7.504687943789778437e-01
4.932924842938028632e+03,-7.140992975179347724e-01
4.932568060187698393e+03,-7.039572331747642187e-01
4.932211277437369063e+03,-7.233740280001521583e-01
4.931854494687039733e+03,-7.505794360342997740e-01
4.931497711936709493e+03,-7.680013891978975105e-01
4.931140929186380163e+03,-7.922186422889648805e-01
4.930784146436050833e+03,-8.449503445154749048e-01
4.930427363685720593e+03,-9.004586628803994408e-01
4.930070580935391263e+03,-9.043111365682331426e-01
4.929713798185061933e+03,-8.435683434284627635e-01
4.929357015434731693e+03,-7.683990786548819951e-01
4.929000232684402363e+03,-7.329690890884570376e-01
4.928643449934073033e+03,-7.265286843600287092e-01
4.928286667183742793e+03,-6.885343457487919094e-01
4.927929884433413463e+03,-5.980251747907302518e-01
4.927573101683084133e+03,-5.127071636229812990e-01
4.927216318932753893e+03,-5.001236599174661013e-01
4.926859536182424563e+03,-5.644547890926459033e-01
4.926502753432095233e+03,-6.603624036175709255e-01
4.926145970681764993e+03,-7.399037543869272371e-01
4.925789187931435663e+03,-7.656061779758343011e-01
4.925432405181106333e+03,-7.225703174607428503e-01
4.925075622430776093e+03,-6.436944261418690028e-01
4.924718839680446763e+03,-5.972518484657760585e-01
4.924362056930117433e+03,-6.308123713109300423e-01
4.924005274179787193e+03,-7.267801333984466039e-01
4.923648491429457863e+03,-8.156541354691867474e-01
4.923291708679128533e+03,-8.412390132236482465e-01
4.922934925928798293e+03,-8.121187296530022470e-01
4.922578143178468963e+03,-7.773675345074978482e-01
4.922221360428139633e+03,-7.541002760717425701e-01
4.921864577677809393e+03,-7.056528791754212993e-01
4.921507794927480063e+03,-6.126667538449980244e-01
4.921151012177150733e+03,-5.410648194331588723e-01
4.920794229426820493e+03,-5.842496842233330101e-01
4.920437446676491163e+03,-7.359919979796148981e-01
4.920080663926161833e+03,-8.767538775828011000e-01
4.919723881175831593e+03,-9.139738702645718860e-01
4.919367098425502263e+03,-8.826314897522077318e-01
4.919010315675172933e+03,-8.722210363699427482e-01
4.918653532924842693e+03,-9.084969626683492283e-01
4.918296750174513363e+03,-9.417909536111982449e-01
4.917939967424184033e+03,-9.235164654178490418e-01
4.917583184673853793e+03,-8.640048301604418279e-01
4.917226401923524463e+03,-8.155003208456744757e-01
4.916869619173195133e+03,-8.107363207241854441e-01
4.916512836422864893e+03,-8.302087276928091786e-01
4.916156053672535563e+03,-8.356284500416918393e-01
4.915799270922206233e+03,-8.154618963213537963e-01
4.915442488171875993e+03,-7.863611891573367707e-01
4.915085705421546663e+03,-7.657310066996505515e-01
4.914728922671217333e+03,-7.508889005694459051e-01
4.914372139920887093e+03,-7.252562179291541788e-01
4.914015357170557763e+03,-6.874800164203529462e-01
4.913658574420228433e+03,-6.663074262109941470e-01
4.913301791669898194e+03,-6.917971675816042554e-01
4.912945008919568863e+03,-7.515445790995033404e-01
4.912588226169239533e+03,-7.854733612456941128e-01
4.912231443418909294e+03,-7.364446441197918247e-01
4.911874660668579963e+03,-6.207200927994986905e-01
4.911517877918250633e+03,-5.373307054426578189e-01
4.911161095167920394e+03,-5.719959224376947038e-01
4.910804312417591063e+03,-6.962314130381600519e-01
4.910447529667261733e+03,-8.090724718185214881e-01
4.910090746916931494e+03,-8.624205395382650297e-01
4.909733964166602163e+03,-8.741878826049914730e-01
4.909377181416272833e+03,-8.467927698685120408e-01
4.909020398665942594e+03,-7.654398076510465776e-01
4.908663615915613263e+03,-6.640840766123041750e-01
4.908306833165283024e+03,-6.052586606815311132e-01
4.907950050414953694e+03,-5.995952710615232162e-01
4.907593267664624364e+03,-6.162173007881844855e-01
4.907236484914294124e+03,-6.489709086226058687e-01
4.906879702163964794e+03,-7.098712889225826661e-01
4.906522919413635464e+03,-7.788803362876103309e-01
4.906166136663305224e+03,-8.167577845244450296e-01
4.905809353912975894e+03,-8.084535136166718372e-01
4.905452571162646564e+03,-7.568178716746957191e-01
4.905095788412316324e+03,-6.687581621816207633e-01
4.904739005661986994e+03,-5.793869244805306407e-01
4.904382222911657664e+03,-5.453096383027206118e-01
4.904025440161327424e+03,-5.841859735071168735e-01
4.903668657410998094e+03,-6.559459429768588201e-01
4.903311874660668764e+03,-7.136194862004044959e-01
4.902955091910338524e+03,-7.344900040073286673e-01
4.902598309160009194e+03,-7.117276100285393481e-01
4.902241526409679864e+03,-6.641246131745422998e-01
4.901884743659349624e+03,-6.413401884554061905e-01
4.901527960909020294e+03,-6.703314483579582150e-01
4.901171178158690964e+03,-7.106934397378789070e-01
4.900814395408360724e+03,-7.075919921677458202e-01
4.900457612658031394e+03,-6.707618671197752569e-01
4.900100829907702064e+03,-6.590347037537078734e-01
4.899744047157371824e+03,-6.903702601987314891e-01
4.899387264407042494e+03,-7.138088267582678448e-01
4.899030481656713164e+03,-6.913716866187805676e-01
4.898673698906382924e+03,-6.583221895550003255e-01
4.898316916156053594e+03,-6.628400862788697001e-01
4.897960133405724264e+03,-6.909065721720007991e-01
4.897603350655394024e+03,-7.016537280956587352e-01
4.897246567905064694e+03,-6.958213426692451131e-01
4.896889785154735364e+03,-7.004675930353861935e-01
4.896533002404405124e+03,-7.167349606154659325e-01
4.896176219654075794e+03,-7.282601621763903355e-01
4.895819436903746464e+03,-7.418112742051610198e-01
4.895462654153416224e+03,-7.762074721911729203e-01
4.895105871403086894e+03,-8.214877298552359930e-01
4.894749088652757564e+03,-8.471694991698872634e-01
4.894392305902427324e+03,-8.473100006716296484e-01
4.894035523152097994e+03,-8.369568781944919378e-01
4.893678740401768664e+03,-8.086477919735285402e-01
4.893321957651438424e+03,-7.412794339259655141e-01
4.892965174901109094e+03,-6.497229834763759149e-01
4.892608392150779764e+03,-5.821718431128279914e-01
4.892251609400449524e+03,-5.676653907879468663e-01
4.891894826650120194e+03,-5.930668671808270176e-01
4.891538043899790864e+03,-6.280019334342772375e-01
4.891181261149460624e+03,-6.536739946573971727e-01
4.890824478399131294e+03,-6.703010787092817946e-01
4.890467695648801964e+03,-6.920016128520226628e-01
4.890110912898471724e+03,-7.354144502867279165e-01
4.889754130148142394e+03,-8.080342231098134320e-01
4.889397347397813064e+03,-8.940822310522046346e-01
4.889040564647482825e+03,-9.467380455714703436e-01
4.888683781897153494e+03,-9.258115369110631043e-01
4.888326999146824164e+03,-8.555190113864321599e-01
4.887970216396493925e+03,-8.068191458471810629e-01
4.887613433646164594e+03,-8.045247152482316588e-01
4.887256650895835264e+03,-7.920475817834223831e-01
4.886899868145505025e+03,-7.176607906438455808e-01
4.886543085395175694e+03,-6.163352690302135173e-01
4.886186302644846364e+03,-5.671435408122458277e-01
4.885829519894516125e+03,-6.020021130579117363e-01
