Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-8.241136249037090966e-01
4.999643217249670670e+03,-9.024687374438942200e-01
4.999286434499340430e+03,-9.576606544454535630e-01
4.998929651749011100e+03,-9.572893374331408189e-01
4.998572868998681770e+03,-9.268999060388045663e-01
4.998216086248351530e+03,-9.108638186972178863e-01
4.997859303498022200e+03,-9.088334207546960863e-01
4.997502520747692870e+03,-8.733394494365041005e-01
4.997145737997362630e+03,-7.694594703943826719e-01
4.996788955247033300e+03,-6.192312580978148739e-01
4.996432172496703970e+03,-4.848500676651310570e-01
4.996075389746373730e+03,-4.249377462172538311e-01
4.995718606996044400e+03,-4.568882540506389867e-01
4.995361824245715070e+03,-5.400676599690209523e-01
4.995005041495384830e+03,-6.118311226858398344e-01
4.994648258745055500e+03,-6.554804891435874747e-01
4.994291475994726170e+03,-7.025018139352148250e-01
4.993934693244395930e+03,-7.607549871892337334e-01
4.993577910494066600e+03,-7.935472603173868711e-01
4.993221127743737270e+03,-7.821929396471526408e-01
4.992864344993407030e+03,-7.538554883466140888e-01
4.992507562243077700e+03,-7.358551363212345597e-01
4.992150779492748370e+03,-7.249652652799634112e-01
4.991793996742418130e+03,-7.100131104275565486e-01
4.991437213992088800e+03,-6.965841729626882639e-01
4.991080431241759470e+03,-7.066315311346743622e-01
4.990723648491429230e+03,-7.652323734882626738e-01
4.990366865741099900e+03,-8.765318165356704716e-01
4.990010082990770570e+03,-9.967419722337522714e-01
4.989653300240440331e+03,-1.042109676639469296e+00
4.989296517490111000e+03,-9.535869728315355953e-01
4.988939734739781670e+03,-7.702298983005709809e-01
4.988582951989451431e+03,-6.228689195832455283e-01
4.988226169239122100e+03,-6.270635854789141650e-01
4.987869386488792770e+03,-7.747108960706968750e-01
4.987512603738462531e+03,-9.474742835280004494e-01
4.987155820988133200e+03,-1.042340175170766381e+00
4.986799038237803870e+03,-1.054824944077910054e+00
4.986442255487473631e+03,-1.040041546046925447e+00
4.986085472737144300e+03,-1.032294507167253794e+00
4.985728689986814970e+03,-1.017325797331338100e+00
4.985371907236484731e+03,-9.707260034461566711e-01
4.985015124486155401e+03,-9.066038429582304881e-01
4.984658341735826070e+03,-8.659924170955399791e-01
4.984301558985495831e+03,-8.578091702908838823e-01
4.983944776235166501e+03,-8.433141121122865735e-01
4.983587993484837170e+03,-7.927634555222551338e-01
4.983231210734506931e+03,-7.257827289857194941e-01
4.982874427984177601e+03,-6.791296008953771057e-01
4.982517645233848270e+03,-6.786378774366891298e-01
4.982160862483518031e+03,-7.462674408705182172e-01
4.981804079733188701e+03,-8.730118167785810845e-01
4.981447296982858461e+03,-9.841443520777684029e-01
4.981090514232529131e+03,-9.977366002656444799e-01
4.980733731482199801e+03,-9.262928610850460487e-01
4.980376948731869561e+03,-8.597252723961268384e-01
4.980020165981540231e+03,-8.444662291757782935e-01
4.979663383231210901e+03,-8.434117373989815647e-01
4.979306600480880661e+03,-8.192047400380064737e-01
4.978949817730551331e+03,-7.972881665385396222e-01
4.978593034980222001e+03,-8.204381874306033717e-01
4.978236252229891761e+03,-8.740392080762656724e-01
4.977879469479562431e+03,-8.970350913819079564e-01
4.977522686729233101e+03,-8.619390463950716841e-01
4.977165903978902861e+03,-7.990941910047448804e-01
4.976809121228573531e+03,-7.409867767242023229e-01
4.976452338478244201e+03,-6.911299126236801760e-01
4.976095555727913961e+03,-6.565062625022205500e-01
4.975738772977584631e+03,-6.654383695076734329e-01
4.975381990227255301e+03,-7.297303991501197240e-01
4.975025207476925061e+03,-8.153727958534395803e-01
4.974668424726595731e+03,-8.663683278990881309e-01
4.974311641976266401e+03,-8.515599095963433118e-01
4.973954859225936161e+03,-7.955182567833046781e-01
4.973598076475606831e+03,-7.582187232672079613e-01
4.973241293725277501e+03,-7.639565129791020537e-01
4.972884510974947261e+03,-7.621397696666808441e-01
4.972527728224617931e+03,-6.903482602653222555e-01
4.972170945474288601e+03,-5.716703867472326950e-01
4.971814162723958361e+03,-5.029759232769053234e-01
4.971457379973629031e+03,-5.356138890794954754e-01
4.971100597223299701e+03,-6.180652874311948208e-01
4.970743814472969461e+03,-6.763343078203876146e-01
4.970387031722640131e+03,-7.028208657378112179e-01
4.970030248972310801e+03,-7.229848500974245251e-01
4.969673466221980561e+03,-7.161627523033565756e-01
4.969316683471651231e+03,-6.498784474072887285e-01
4.968959900721321901e+03,-5.730444431555216100e-01
4.968603117970991661e+03,-5.784578216417113339e-01
4.968246335220662331e+03,-6.772615313557247552e-01
4.967889552470333001e+03,-7.885229817271917074e-01
4.967532769720002761e+03,-8.443542446800014201e-01
4.967175986969673431e+03,-8.443440458856233954e-01
4.966819204219344101e+03,-8.229461374192283962e-01
4.966462421469013861e+03,-8.140505351636243558e-01
4.966105638718684531e+03,-8.212658210389687241e-01
4.965748855968355201e+03,-8.061204091452173204e-01
4.965392073218024962e+03,-7.406440047794405901e-01
