Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-5.825973920787426152e-01
4.999643217249670670e+03,-6.501986487895938804e-01
4.999286434499340430e+03,-6.868890634969627706e-01
4.998929651749011100e+03,-6.406934432699356030e-01
4.998572868998681770e+03,-5.551108662080869172e-01
4.998216086248351530e+03,-5.100067434260228127e-01
4.997859303498022200e+03,-5.238470364520056988e-01
4.997502520747692870e+03,-5.410023222663943310e-01
4.997145737997362630e+03,-4.999011312290156384e-01
4.996788955247033300e+03,-4.172350626402763218e-01
4.996432172496703970e+03,-3.918151565151881122e-01
4.996075389746373730e+03,-4.884907613284141248e-01
4.995718606996044400e+03,-6.384021101315207058e-01
4.995361824245715070e+03,-7.149246223627646613e-01
4.995005041495384830e+03,-6.849708735456550013e-01
4.994648258745055500e+03,-6.124581329704752442e-01
4.994291475994726170e+03,-5.581984393778388620e-01
4.993934693244395930e+03,-5.403318473881888462e-01
4.993577910494066600e+03,-5.503699600684496263e-01
4.993221127743737270e+03,-5.589297597285691754e-01
4.992864344993407030e+03,-5.338437453643667396e-01
4.992507562243077700e+03,-4.952755816817163703e-01
4.992150779492748370e+03,-5.198390119472177107e-01
4.991793996742418130e+03,-6.449198096414280323e-01
4.991437213992088800e+03,-8.062952290841447489e-01
4.991080431241759470e+03,-9.157310454391753840e-01
4.990723648491429230e+03,-9.490214591552000867e-01
4.990366865741099900e+03,-9.201788762456102333e-01
4.990010082990770570e+03,-8.412935091939269805e-01
4.989653300240440331e+03,-7.444163202968742121e-01
4.989296517490111000e+03,-6.702905966529283388e-01
4.988939734739781670e+03,-6.234875049379136058e-01
4.988582951989451431e+03,-6.051628024489924540e-01
4.988226169239122100e+03,-6.546920412122311239e-01
4.987869386488792770e+03,-7.749650224489454953e-01
4.987512603738462531e+03,-8.646153171117334502e-01
4.987155820988133200e+03,-8.252738271008642768e-01
4.986799038237803870e+03,-6.977803194386849039e-01
4.986442255487473631e+03,-5.986791538022527837e-01
4.986085472737144300e+03,-5.724433503353001385e-01
4.985728689986814970e+03,-5.865617675403741460e-01
4.985371907236484731e+03,-6.137323266787677589e-01
4.985015124486155401e+03,-6.398050986276045959e-01
4.984658341735826070e+03,-6.289913994744956716e-01
4.984301558985495831e+03,-5.640806219044346426e-01
4.983944776235166501e+03,-4.960882375003622946e-01
4.983587993484837170e+03,-4.937549206885178954e-01
4.983231210734506931e+03,-5.633305364055307685e-01
4.982874427984177601e+03,-6.425105289225061522e-01
4.982517645233848270e+03,-6.673272752129819629e-01
4.982160862483518031e+03,-6.342223741123835801e-01
4.981804079733188701e+03,-5.918317779985811100e-01
4.981447296982858461e+03,-5.714204713273688396e-01
4.981090514232529131e+03,-5.562976726138310068e-01
4.980733731482199801e+03,-5.449958193941890627e-01
4.980376948731869561e+03,-5.775479985012420547e-01
4.980020165981540231e+03,-6.536355183902061716e-01
4.979663383231210901e+03,-7.087234806426787603e-01
4.979306600480880661e+03,-7.096474039762080688e-01
4.978949817730551331e+03,-7.027486823704073293e-01
4.978593034980222001e+03,-7.371254357177875471e-01
4.978236252229891761e+03,-7.933174637523815464e-01
4.977879469479562431e+03,-8.269678649781389002e-01
4.977522686729233101e+03,-8.393020838654069449e-01
4.977165903978902861e+03,-8.497094402398203128e-01
4.976809121228573531e+03,-8.360878459454832434e-01
4.976452338478244201e+03,-7.717807611841073223e-01
4.976095555727913961e+03,-7.010395167652221371e-01
4.975738772977584631e+03,-6.993339978736579088e-01
4.975381990227255301e+03,-7.649516895780598125e-01
4.975025207476925061e+03,-8.193127253793942577e-01
4.974668424726595731e+03,-8.061978644326069920e-01
4.974311641976266401e+03,-7.420223959224659938e-01
4.973954859225936161e+03,-6.696136317582673803e-01
4.973598076475606831e+03,-5.990500628661323823e-01
4.973241293725277501e+03,-5.186308605571604557e-01
4.972884510974947261e+03,-4.536954778928519727e-01
4.972527728224617931e+03,-4.630862450039279210e-01
4.972170945474288601e+03,-5.560121063137726249e-01
4.971814162723958361e+03,-6.621584494410575061e-01
4.971457379973629031e+03,-7.231567642464451495e-01
4.971100597223299701e+03,-7.622940643159459295e-01
4.970743814472969461e+03,-8.086843357818427336e-01
4.970387031722640131e+03,-8.283370368036729881e-01
4.970030248972310801e+03,-7.927322275523892570e-01
4.969673466221980561e+03,-7.375806615587815473e-01
4.969316683471651231e+03,-7.059332670440986446e-01
4.968959900721321901e+03,-6.935718372050416747e-01
4.968603117970991661e+03,-6.820232615978206736e-01
4.968246335220662331e+03,-6.786209611974102218e-01
4.967889552470333001e+03,-7.046897916008482143e-01
4.967532769720002761e+03,-7.726614443822256151e-01
4.967175986969673431e+03,-8.642773065346478489e-01
4.966819204219344101e+03,-9.208654992624183411e-01
4.966462421469013861e+03,-8.877495925027844015e-01
4.966105638718684531e+03,-7.770046988914300901e-01
4.965748855968355201e+03,-6.592080109184327297e-01
4.965392073218024962e+03,-5.950238159452693187e-01
4.965035290467695631e+03,-5.950621640571074344e-01
4.964678507717366301e+03,-6.297125045662756992e-01
4.964321724967036062e+03,-6.504314938705612059e-01
4.963964942216706731e+03,-6.274215505968612216e-01
4.963608159466377401e+03,-5.921495216208643164e-01
4.963251376716047162e+03,-6.152484599480210203e-01
4.962894593965717831e+03,-7.234172013068733698e-01
4.962537811215388501e+03,-8.521289696737807118e-01
4.962181028465058262e+03,-8.975984255050136751e-01
4.961824245714728931e+03,-8.189001746376540769e-01
4.961467462964399601e+03,-6.729157311743239056e-01
4.961110680214069362e+03,-5.473964201168777244e-01
4.960753897463740032e+03,-4.887023673693478565e-01
4.960397114713410701e+03,-4.930239274639839908e-01
4.960040331963080462e+03,-5.295171148136869066e-01
4.959683549212751132e+03,-5.713418866933772655e-01
4.959326766462421801e+03,-6.159698624272522682e-01
4.958969983712091562e+03,-6.624862605579011632e-01
4.958613200961762232e+03,-6.839566940500084735e-01
4.958256418211432901e+03,-6.582442469597943324e-01
4.957899635461102662e+03,-6.101015381558846373e-01
4.957542852710773332e+03,-5.775455896628869379e-01
4.957186069960444001e+03,-5.639559793889313832e-01
4.956829287210113762e+03,-5.627609353507878609e-01
4.956472504459784432e+03,-5.939076539285685907e-01
4.956115721709455102e+03,-6.697943308789945371e-01
4.955758938959124862e+03,-7.531688641988322219e-01
4.955402156208795532e+03,-7.961859069786832999e-01
4.955045373458466202e+03,-7.926787795927141556e-01
4.954688590708135962e+03,-7.580908123841015867e-01
4.954331807957806632e+03,-6.914634363812458551e-01
4.953975025207477302e+03,-5.934777729331069951e-01
4.953618242457147062e+03,-4.967544002605246423e-01
4.953261459706817732e+03,-4.474975516745826609e-01
4.952904676956488402e+03,-4.659349193994081206e-01
4.952547894206158162e+03,-5.284190116499630774e-01
4.952191111455828832e+03,-5.802922229891586126e-01
4.951834328705499502e+03,-5.875692790517622610e-01
4.951477545955169262e+03,-5.875957242308642581e-01
4.951120763204839932e+03,-6.371515401388865296e-01
4.950763980454510602e+03,-7.192319859239469926e-01
4.950407197704180362e+03,-7.797570048833342149e-01
4.950050414953851032e+03,-8.266711466486587057e-01
4.949693632203521702e+03,-8.924934576475616055e-01
4.949336849453191462e+03,-9.305383829791182837e-01
4.948980066702862132e+03,-8.587616614763983192e-01
4.948623283952532802e+03,-6.947745408287263613e-01
4.948266501202202562e+03,-5.540066517322400630e-01
4.947909718451873232e+03,-5.134798273835105009e-01
4.947552935701543902e+03,-5.441843233866029417e-01
4.947196152951213662e+03,-5.793437131480975166e-01
4.946839370200884332e+03,-6.030846589396892110e-01
4.946482587450555002e+03,-6.497946107636455304e-01
4.946125804700224762e+03,-7.365631095035707343e-01
4.945769021949895432e+03,-8.274062140812746824e-01
4.945412239199566102e+03,-8.666723461119981708e-01
4.945055456449235862e+03,-8.375998678332230440e-01
4.944698673698906532e+03,-7.804201863342978829e-01
4.944341890948577202e+03,-7.459814109752888056e-01
4.943985108198246962e+03,-7.401359929723532183e-01
4.943628325447917632e+03,-7.354194019741984167e-01
4.943271542697587392e+03,-7.265791027527209733e-01
4.942914759947258062e+03,-7.258505332359147522e-01
4.942557977196928732e+03,-7.149717136656693617e-01
4.942201194446598493e+03,-6.693048125475288268e-01
4.941844411696269162e+03,-6.261553751977227966e-01
4.941487628945939832e+03,-6.537966540633203261e-01
4.941130846195609593e+03,-7.341773149586109382e-01
4.940774063445280262e+03,-7.678681831817965042e-01
4.940417280694950932e+03,-7.143284608912823241e-01
4.940060497944620693e+03,-6.427900024971571202e-01
4.939703715194291362e+03,-6.322836867309987730e-01
4.939346932443962032e+03,-6.882173296785780714e-01
4.938990149693631793e+03,-7.615706619061051175e-01
4.938633366943302462e+03,-7.885677029013833383e-01
4.938276584192973132e+03,-7.274507156335762170e-01
4.937919801442642893e+03,-6.162117202066639265e-01
4.937563018692313562e+03,-5.552498799721716782e-01
4.937206235941984232e+03,-5.906055231474293121e-01
4.936849453191653993e+03,-6.657876794678290189e-01
4.936492670441324663e+03,-7.012887181560080174e-01
4.936135887690995332e+03,-6.661034426755541027e-01
4.935779104940665093e+03,-5.720126738284064816e-01
4.935422322190335763e+03,-4.672809693506078665e-01
4.935065539440006432e+03,-4.266060237470992722e-01
4.934708756689676193e+03,-4.852275436952703247e-01
4.934351973939346863e+03,-6.090391735291141861e-01
4.933995191189017532e+03,-7.487165205378246702e-01
4.933638408438687293e+03,-8.690710732937440008e-01
4.933281625688357963e+03,-9.288105618873822023e-01
4.932924842938028632e+03,-9.002221709017443896e-01
4.932568060187698393e+03,-8.167889765131448598e-01
4.932211277437369063e+03,-7.428320481278543053e-01
4.931854494687039733e+03,-6.898827523776923654e-01
4.931497711936709493e+03,-6.146925201293196306e-01
4.931140929186380163e+03,-5.029793143899945473e-01
4.930784146436050833e+03,-4.044399378116955157e-01
4.930427363685720593e+03,-3.733603024082294275e-01
4.930070580935391263e+03,-4.004081966576706342e-01
4.929713798185061933e+03,-4.338939939291636683e-01
4.929357015434731693e+03,-4.593113871302888507e-01
4.929000232684402363e+03,-5.190504296427500552e-01
4.928643449934073033e+03,-6.408236394960907800e-01
4.928286667183742793e+03,-7.796513877300244033e-01
4.927929884433413463e+03,-8.543809510177095001e-01
4.927573101683084133e+03,-8.260968171334409638e-01
4.927216318932753893e+03,-7.290032528442050852e-01
4.926859536182424563e+03,-6.344259098013590448e-01
4.926502753432095233e+03,-5.917174102195184027e-01
4.926145970681764993e+03,-6.006173244729411387e-01
4.925789187931435663e+03,-6.348488319304614880e-01
4.925432405181106333e+03,-6.709996680079604037e-01
4.925075622430776093e+03,-6.883169061492844243e-01
4.924718839680446763e+03,-6.695845974496679176e-01
4.924362056930117433e+03,-6.180245086105640162e-01
4.924005274179787193e+03,-5.625554183179183321e-01
4.923648491429457863e+03,-5.358906334525441739e-01
4.923291708679128533e+03,-5.522227954100029645e-01
4.922934925928798293e+03,-6.089116314859612800e-01
4.922578143178468963e+03,-6.952379411072865389e-01
4.922221360428139633e+03,-7.844114530562082965e-01
4.921864577677809393e+03,-8.289233212944308038e-01
4.921507794927480063e+03,-8.001381044241862028e-01
4.921151012177150733e+03,-7.374093440828053403e-01
4.920794229426820493e+03,-7.148517475678369815e-01
4.920437446676491163e+03,-7.482656291189325737e-01
4.920080663926161833e+03,-7.834203796361877137e-01
4.919723881175831593e+03,-7.873057243826506735e-01
4.919367098425502263e+03,-7.830573885131975054e-01
4.919010315675172933e+03,-7.809729849980454608e-01
4.918653532924842693e+03,-7.500997810938614396e-01
4.918296750174513363e+03,-6.798699910483144704e-01
4.917939967424184033e+03,-6.064831729937771865e-01
4.917583184673853793e+03,-5.645656162292983504e-01
4.917226401923524463e+03,-5.576313438123726707e-01
4.916869619173195133e+03,-5.758781828318714213e-01
4.916512836422864893e+03,-6.110141458968940675e-01
4.916156053672535563e+03,-6.544814444299601464e-01
4.915799270922206233e+03,-6.904350603521454133e-01
4.915442488171875993e+03,-6.938617639486039934e-01
4.915085705421546663e+03,-6.537977042127575134e-01
4.914728922671217333e+03,-5.958235279750997426e-01
4.914372139920887093e+03,-5.605983412400171728e-01
4.914015357170557763e+03,-5.715757001422326899e-01
4.913658574420228433e+03,-6.335957378618348734e-01
4.913301791669898194e+03,-7.310007337247012016e-01
4.912945008919568863e+03,-8.131567456611231703e-01
4.912588226169239533e+03,-8.230607142968132672e-01
4.912231443418909294e+03,-7.573252999111643735e-01
4.911874660668579963e+03,-6.723920432570439365e-01
4.911517877918250633e+03,-6.336789766094383936e-01
4.911161095167920394e+03,-6.642592176300500251e-01
4.910804312417591063e+03,-7.285668033034141677e-01
4.910447529667261733e+03,-7.667793882452966781e-01
4.910090746916931494e+03,-7.507310008285025260e-01
4.909733964166602163e+03,-6.941838252649450425e-01
4.909377181416272833e+03,-6.236929550586064464e-01
4.909020398665942594e+03,-5.652071999166152771e-01
4.908663615915613263e+03,-5.369243522330733320e-01
4.908306833165283024e+03,-5.303992106021986341e-01
4.907950050414953694e+03,-5.179863624728212601e-01
4.907593267664624364e+03,-4.936498983101105242e-01
4.907236484914294124e+03,-4.845363260423405372e-01
4.906879702163964794e+03,-5.129453329173870868e-01
4.906522919413635464e+03,-5.692013215580575825e-01
4.906166136663305224e+03,-6.267440127666886740e-01
4.905809353912975894e+03,-6.647304968173965989e-01
4.905452571162646564e+03,-6.826481367570566006e-01
4.905095788412316324e+03,-7.051014576149210455e-01
4.904739005661986994e+03,-7.535896897464033906e-01
4.904382222911657664e+03,-8.019665614294237965e-01
4.904025440161327424e+03,-7.846236464373581576e-01
4.903668657410998094e+03,-6.795604162875826804e-01
4.903311874660668764e+03,-5.637628634127789251e-01
4.902955091910338524e+03,-5.399707298061414695e-01
4.902598309160009194e+03,-6.183429957014753287e-01
4.902241526409679864e+03,-7.146697055569002366e-01
4.901884743659349624e+03,-7.575879078999866456e-01
4.901527960909020294e+03,-7.522185774677500048e-01
4.901171178158690964e+03,-7.316145785975032290e-01
4.900814395408360724e+03,-7.018517246440195700e-01
4.900457612658031394e+03,-6.600173006828647937e-01
4.900100829907702064e+03,-6.221750857901066079e-01
4.899744047157371824e+03,-6.080800766947886959e-01
4.899387264407042494e+03,-6.228656937987613329e-01
4.899030481656713164e+03,-6.619099701441767403e-01
4.898673698906382924e+03,-7.122548339538948836e-01
4.898316916156053594e+03,-7.538786611327785714e-01
4.897960133405724264e+03,-7.788365758523569937e-01
4.897603350655394024e+03,-7.973534798510180099e-01
4.897246567905064694e+03,-8.142677405708584892e-01
4.896889785154735364e+03,-8.135628430951713508e-01
4.896533002404405124e+03,-7.691777213886695774e-01
4.896176219654075794e+03,-6.738286386261240768e-01
4.895819436903746464e+03,-5.678287743849518288e-01
4.895462654153416224e+03,-5.210396691735035279e-01
4.895105871403086894e+03,-5.602759212000630873e-01
4.894749088652757564e+03,-6.304287139171395049e-01
4.894392305902427324e+03,-6.548975415170564807e-01
4.894035523152097994e+03,-6.190478597210741230e-01
4.893678740401768664e+03,-5.723623568629534475e-01
4.893321957651438424e+03,-5.607383289480046829e-01
4.892965174901109094e+03,-5.791511175999847216e-01
4.892608392150779764e+03,-5.900275655053063284e-01
4.892251609400449524e+03,-5.723231909356244484e-01
4.891894826650120194e+03,-5.409691784349529575e-01
4.891538043899790864e+03,-5.221004948202137008e-01
4.891181261149460624e+03,-5.269068410684976111e-01
4.890824478399131294e+03,-5.493545380508583209e-01
4.890467695648801964e+03,-5.761157656666714422e-01
4.890110912898471724e+03,-6.014167316806340313e-01
4.889754130148142394e+03,-6.361762951659584164e-01
4.889397347397813064e+03,-6.900730766291462981e-01
4.889040564647482825e+03,-7.394055053064865213e-01
4.888683781897153494e+03,-7.324401596182488205e-01
4.888326999146824164e+03,-6.477956113484765188e-01
4.887970216396493925e+03,-5.388965514628704101e-01
4.887613433646164594e+03,-4.987795790647610583e-01
4.887256650895835264e+03,-5.685610017674084249e-01
4.886899868145505025e+03,-6.967631930192635936e-01
4.886543085395175694e+03,-7.974390753941728027e-01
4.886186302644846364e+03,-8.214605318991518024e-01
4.885829519894516125e+03,-7.750302618210624939e-01
4.885472737144186794e+03,-7.067706599226735165e-01
4.885115954393857464e+03,-6.745632999970854193e-01
4.884759171643527225e+03,-6.886168436979243079e-01
4.884402388893197895e+03,-7.026515872262472095e-01
4.884045606142868564e+03,-6.875921738599349853e-01
4.883688823392538325e+03,-6.731969740881428299e-01
4.883332040642208995e+03,-6.829365844627168780e-01
4.882975257891879664e+03,-6.803693886838441118e-01
4.882618475141549425e+03,-6.256046731155064933e-01
4.882261692391220095e+03,-5.414890265691025828e-01
4.881904909640890764e+03,-4.821373609506336977e-01
4.881548126890560525e+03,-4.682069595269233719e-01
4.881191344140231195e+03,-4.906609908619955496e-01
4.880834561389901864e+03,-5.493202195389845777e-01
4.880477778639571625e+03,-6.435426678322005989e-01
4.880120995889242295e+03,-7.435484916713359649e-01
4.879764213138912964e+03,-8.118397802026552368e-01
4.879407430388582725e+03,-8.429786849251544867e-01
4.879050647638253395e+03,-8.463070155407484974e-01
4.878693864887924065e+03,-8.085092935280396853e-01
4.878337082137593825e+03,-7.255570341255942468e-01
4.877980299387264495e+03,-6.523091331842200136e-01
4.877623516636935165e+03,-6.555361494711894332e-01
4.877266733886604925e+03,-7.179776948708289641e-01
4.876909951136275595e+03,-7.432024367636942408e-01
4.876553168385946265e+03,-6.721310925062605746e-01
4.876196385635616025e+03,-5.617687690318838856e-01
4.875839602885286695e+03,-5.176344192936448430e-01
4.875482820134957365e+03,-5.663557994695606057e-01
4.875126037384627125e+03,-6.439222624683280660e-01
4.874769254634297795e+03,-6.962034838146177185e-01
4.874412471883968465e+03,-7.313847352711219107e-01
4.874055689133638225e+03,-7.740583401529020913e-01
4.873698906383308895e+03,-8.233213149203396641e-01
4.873342123632979565e+03,-8.697315262148425097e-01
4.872985340882649325e+03,-9.109138296795483702e-01
4.872628558132319995e+03,-9.307179157834351013e-01
4.872271775381990665e+03,-8.948798878581984972e-01
4.871914992631660425e+03,-7.875281701961822645e-01
4.871558209881331095e+03,-6.503337407566652795e-01
4.871201427131001765e+03,-5.608573954487970914e-01
4.870844644380671525e+03,-5.509151456134453451e-01
4.870487861630342195e+03,-5.751278148148888381e-01
4.870131078880012865e+03,-5.866813321651473956e-01
4.869774296129682625e+03,-5.961107670795714464e-01
4.869417513379353295e+03,-6.206946799057773134e-01
4.869060730629023965e+03,-6.404664028202822212e-01
4.868703947878693725e+03,-6.491449344203115146e-01
4.868347165128364395e+03,-6.817731406292755203e-01
4.867990382378034155e+03,-7.418122545147296520e-01
4.867633599627704825e+03,-7.690457259684343461e-01
4.867276816877375495e+03,-7.272362621077969047e-01
4.866920034127045255e+03,-6.640757918381292590e-01
4.866563251376715925e+03,-6.397197261250382461e-01
4.866206468626386595e+03,-6.425397249355321305e-01
4.865849685876056355e+03,-6.157075741299400384e-01
4.865492903125727025e+03,-5.459678748867025089e-01
4.865136120375397695e+03,-5.002204956129081559e-01
4.864779337625067456e+03,-5.588862593791382727e-01
4.864422554874738125e+03,-7.111197357912361072e-01
4.864065772124408795e+03,-8.320624688829150184e-01
4.863708989374078556e+03,-7.984984289729992746e-01
4.863352206623749225e+03,-6.264564651227363390e-01
4.862995423873419895e+03,-4.560127952598194145e-01
4.862638641123089656e+03,-3.971394624873061940e-01
4.862281858372760325e+03,-4.343385732994030635e-01
4.861925075622430995e+03,-4.871154781907569564e-01
4.861568292872100756e+03,-5.128667928915131569e-01
4.861211510121771425e+03,-5.273406550130019799e-01
4.860854727371442095e+03,-5.579141741478796934e-01
4.860497944621111856e+03,-6.036006112982275074e-01
4.860141161870782526e+03,-6.306691553888146284e-01
4.859784379120453195e+03,-6.096270416080499244e-01
4.859427596370122956e+03,-5.686665445738554592e-01
4.859070813619793626e+03,-5.784178642308213103e-01
4.858714030869464295e+03,-6.574013765761018702e-01
4.858357248119134056e+03,-7.377849518684146402e-01
4.858000465368804726e+03,-7.620860789672311286e-01
4.857643682618475395e+03,-7.625137444261810282e-01
4.857286899868145156e+03,-7.926663934053698179e-01
4.856930117117815826e+03,-8.317284432976761455e-01
4.856573334367486495e+03,-8.204527006962535340e-01
4.856216551617156256e+03,-7.593535641102073797e-01
4.855859768866826926e+03,-6.982070239644329046e-01
4.855502986116497596e+03,-6.564241335312357428e-01
4.855146203366167356e+03,-6.269628824961189784e-01
4.854789420615838026e+03,-6.215211307848178546e-01
4.854432637865508696e+03,-6.469397451331646565e-01
4.854075855115178456e+03,-6.706361329912019498e-01
4.853719072364849126e+03,-6.616073672605050637e-01
4.853362289614519796e+03,-6.377887745347289306e-01
4.853005506864189556e+03,-6.357648930832485723e-01
4.852648724113860226e+03,-6.516807534997384188e-01
4.852291941363530896e+03,-6.402259650659503087e-01
4.851935158613200656e+03,-5.800003074670160297e-01
4.851578375862871326e+03,-5.198565726762137684e-01
4.851221593112541996e+03,-5.274913114958028615e-01
