Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-5.340994023622571696e-01
4.999643217249670670e+03,-5.141701616854367218e-01
4.999286434499340430e+03,-5.097188102255014730e-01
4.998929651749011100e+03,-5.580594038613518881e-01
4.998572868998681770e+03,-6.473383560784619073e-01
4.998216086248351530e+03,-7.306144909451676162e-01
4.997859303498022200e+03,-7.767408346837498812e-01
4.997502520747692870e+03,-7.745740238592813132e-01
4.997145737997362630e+03,-7.333924798679369861e-01
4.996788955247033300e+03,-7.003962890212928061e-01
4.996432172496703970e+03,-7.218287477628620996e-01
4.996075389746373730e+03,-7.782884080112495440e-01
4.995718606996044400e+03,-8.032187301663974432e-01
4.995361824245715070e+03,-7.644709698548792787e-01
4.995005041495384830e+03,-6.998600366065960143e-01
4.994648258745055500e+03,-6.693955659021273430e-01
4.994291475994726170e+03,-6.908886600148280710e-01
4.993934693244395930e+03,-7.276320633493766898e-01
4.993577910494066600e+03,-7.336144016693083580e-01
4.993221127743737270e+03,-7.061082928867715713e-01
4.992864344993407030e+03,-6.799295797236176719e-01
4.992507562243077700e+03,-6.746945291021814173e-01
4.992150779492748370e+03,-6.787355228465976609e-01
4.991793996742418130e+03,-6.784347089559948918e-01
4.991437213992088800e+03,-6.724848895360994172e-01
4.991080431241759470e+03,-6.614215434118577708e-01
4.990723648491429230e+03,-6.501512128010538127e-01
4.990366865741099900e+03,-6.551385740498097965e-01
4.990010082990770570e+03,-6.882722528929303696e-01
4.989653300240440331e+03,-7.425299532116630408e-01
4.989296517490111000e+03,-8.018626132693875697e-01
4.988939734739781670e+03,-8.528930378038217519e-01
4.988582951989451431e+03,-8.861299135195916943e-01
4.988226169239122100e+03,-8.977048134476030006e-01
4.987869386488792770e+03,-8.966052189116914262e-01
4.987512603738462531e+03,-9.015938319693156400e-01
4.987155820988133200e+03,-9.133026051198805950e-01
4.986799038237803870e+03,-8.946619333291669918e-01
4.986442255487473631e+03,-8.178639374857989974e-01
4.986085472737144300e+03,-7.314627672692078919e-01
4.985728689986814970e+03,-7.224211487281402277e-01
4.985371907236484731e+03,-7.977753869884579574e-01
4.985015124486155401e+03,-8.665930028403381336e-01
4.984658341735826070e+03,-8.653878344014546142e-01
4.984301558985495831e+03,-8.409605706280944837e-01
4.983944776235166501e+03,-8.667478895735554190e-01
4.983587993484837170e+03,-9.219681887161095268e-01
4.983231210734506931e+03,-9.182023819436688772e-01
4.982874427984177601e+03,-8.366831537908114846e-01
4.982517645233848270e+03,-7.656913287833990722e-01
4.982160862483518031e+03,-7.751680845262048924e-01
4.981804079733188701e+03,-8.235274865023917146e-01
4.981447296982858461e+03,-8.257944701668507026e-01
4.981090514232529131e+03,-7.586791174619327283e-01
4.980733731482199801e+03,-6.543430706119873763e-01
4.980376948731869561e+03,-5.391508168423126968e-01
4.980020165981540231e+03,-4.399832567321334542e-01
4.979663383231210901e+03,-4.176081155864881378e-01
4.979306600480880661e+03,-5.151871803504721736e-01
4.978949817730551331e+03,-6.724065741228635318e-01
4.978593034980222001e+03,-7.680117604669485232e-01
4.978236252229891761e+03,-7.614184972235432669e-01
4.977879469479562431e+03,-7.215134325807639470e-01
4.977522686729233101e+03,-7.034967945434693615e-01
4.977165903978902861e+03,-6.767891569703413657e-01
4.976809121228573531e+03,-6.082657091698479013e-01
4.976452338478244201e+03,-5.327997153211923020e-01
4.976095555727913961e+03,-5.054414323973606127e-01
4.975738772977584631e+03,-5.459663992309153890e-01
4.975381990227255301e+03,-6.414559092931568784e-01
