Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-7.182031030613319489e-01
4.999643217249670670e+03,-8.108916820403231362e-01
4.999286434499340430e+03,-8.335109602655315086e-01
4.998929651749011100e+03,-8.124545385990519231e-01
4.998572868998681770e+03,-8.141024707202829669e-01
4.998216086248351530e+03,-8.616210287847304583e-01
4.997859303498022200e+03,-9.230174610008572422e-01
4.997502520747692870e+03,-9.551333538771745735e-01
4.997145737997362630e+03,-9.237717917897865227e-01
4.996788955247033300e+03,-8.187219476611173885e-01
4.996432172496703970e+03,-6.835777743540806251e-01
4.996075389746373730e+03,-5.948772186751795088e-01
4.995718606996044400e+03,-5.819904117751319994e-01
4.995361824245715070e+03,-6.070927028454714547e-01
4.995005041495384830e+03,-6.342857823174097298e-01
4.994648258745055500e+03,-6.672651730910378332e-01
4.994291475994726170e+03,-7.147550500454794564e-01
4.993934693244395930e+03,-7.640431416857997871e-01
4.993577910494066600e+03,-7.951041386438922887e-01
4.993221127743737270e+03,-7.949872440585307176e-01
4.992864344993407030e+03,-7.615556859079837260e-01
4.992507562243077700e+03,-7.125624700970190073e-01
4.992150779492748370e+03,-6.790214955646395323e-01
4.991793996742418130e+03,-6.738960521709087548e-01
4.991437213992088800e+03,-6.862351759728827494e-01
4.991080431241759470e+03,-7.140007485828384626e-01
4.990723648491429230e+03,-7.743093367957797346e-01
4.990366865741099900e+03,-8.702131620505598741e-01
4.990010082990770570e+03,-9.647590628495985587e-01
4.989653300240440331e+03,-9.968316994506001283e-01
4.989296517490111000e+03,-9.284524140418300986e-01
4.988939734739781670e+03,-7.994368338109557603e-01
4.988582951989451431e+03,-7.197737750759058972e-01
4.988226169239122100e+03,-7.616915252756192301e-01
4.987869386488792770e+03,-8.712165903327310224e-01
4.987512603738462531e+03,-9.350203002543259201e-01
4.987155820988133200e+03,-9.173832358305487045e-01
4.986799038237803870e+03,-8.752731198424058556e-01
4.986442255487473631e+03,-8.632737410909624431e-01
4.986085472737144300e+03,-8.752420633030436603e-01
4.985728689986814970e+03,-8.740861089951660334e-01
4.985371907236484731e+03,-8.501089356405044928e-01
4.985015124486155401e+03,-8.271301757727063109e-01
4.984658341735826070e+03,-8.208481328927542675e-01
4.984301558985495831e+03,-8.208565788637990357e-01
4.983944776235166501e+03,-8.142053766661018210e-01
4.983587993484837170e+03,-7.968461788244373123e-01
4.983231210734506931e+03,-7.598394821874747684e-01
4.982874427984177601e+03,-7.017489731307139378e-01
4.982517645233848270e+03,-6.603262506783423857e-01
4.982160862483518031e+03,-6.962079908942130357e-01
4.981804079733188701e+03,-8.183291513549624252e-01
4.981447296982858461e+03,-9.440837949527990380e-01
4.981090514232529131e+03,-9.795745864186806706e-01
4.980733731482199801e+03,-9.263578132227456852e-01
4.980376948731869561e+03,-8.543028588110974653e-01
4.980020165981540231e+03,-7.996891571959160450e-01
4.979663383231210901e+03,-7.519449626689064248e-01
4.979306600480880661e+03,-7.090440339891274091e-01
4.978949817730551331e+03,-6.850903949808664350e-01
4.978593034980222001e+03,-6.859263994828493916e-01
4.978236252229891761e+03,-7.150891497855026424e-01
4.977879469479562431e+03,-7.745655312508021861e-01
4.977522686729233101e+03,-8.454112748149299472e-01
4.977165903978902861e+03,-8.937547520443642757e-01
4.976809121228573531e+03,-9.042008639333692921e-01
4.976452338478244201e+03,-8.944813694908032575e-01
4.976095555727913961e+03,-8.897189855468409236e-01
4.975738772977584631e+03,-8.950446395111346654e-01
4.975381990227255301e+03,-9.027658993181333358e-01
4.975025207476925061e+03,-9.093434632057846301e-01
4.974668424726595731e+03,-9.014841938858125792e-01
4.974311641976266401e+03,-8.469111091799952362e-01
4.973954859225936161e+03,-7.418323786573017831e-01
4.973598076475606831e+03,-6.434152025120928320e-01
4.973241293725277501e+03,-6.076645508051451428e-01
4.972884510974947261e+03,-6.140030907796026893e-01
4.972527728224617931e+03,-5.935803515517820150e-01
4.972170945474288601e+03,-5.246947441088694042e-01
4.971814162723958361e+03,-4.581191775637227792e-01
4.971457379973629031e+03,-4.376853108423663374e-01
4.971100597223299701e+03,-4.393349108962472660e-01
4.970743814472969461e+03,-4.326761058582954123e-01
4.970387031722640131e+03,-4.621131192753804573e-01
4.970030248972310801e+03,-5.796964948372793636e-01
4.969673466221980561e+03,-7.277531502098139038e-01
4.969316683471651231e+03,-7.994983310376249097e-01
4.968959900721321901e+03,-7.922538873529029191e-01
4.968603117970991661e+03,-7.857177908369780139e-01
4.968246335220662331e+03,-7.970058897907894568e-01
4.967889552470333001e+03,-7.695170693639892256e-01
4.967532769720002761e+03,-6.878066837866746441e-01
4.967175986969673431e+03,-6.097694158251518726e-01
4.966819204219344101e+03,-5.922037389187896350e-01
4.966462421469013861e+03,-6.430070392308426808e-01
4.966105638718684531e+03,-7.250029308883850776e-01
4.965748855968355201e+03,-7.803464758417240077e-01
4.965392073218024962e+03,-7.794090317083395281e-01
4.965035290467695631e+03,-7.562419090904716201e-01
4.964678507717366301e+03,-7.701865592007229866e-01
4.964321724967036062e+03,-8.318965187655957827e-01
4.963964942216706731e+03,-8.900432756434112358e-01
4.963608159466377401e+03,-8.974894255394019194e-01
4.963251376716047162e+03,-8.668969453639832068e-01
4.962894593965717831e+03,-8.412874121472042610e-01
4.962537811215388501e+03,-8.310721568000875026e-01
4.962181028465058262e+03,-8.081325475272360670e-01
4.961824245714728931e+03,-7.564219431746500577e-01
4.961467462964399601e+03,-6.990170094237827536e-01
