Wavenumber,Normalized Absorbance
5.000000000000000000e+03,-4.976581139250993435e-01
4.999643217249670670e+03,-6.268078586944058062e-01
4.999286434499340430e+03,-7.325242597284600254e-01
4.998929651749011100e+03,-7.300021220317939319e-01
4.998572868998681770e+03,-6.545468206456880322e-01
4.998216086248351530e+03,-6.124103318367980497e-01
4.997859303498022200e+03,-6.578767517915284913e-01
4.997502520747692870e+03,-7.422396929601041693e-01
4.997145737997362630e+03,-7.716068617769626936e-01
4.996788955247033300e+03,-7.088973981576789374e-01
4.996432172496703970e+03,-6.174458834600402568e-01
4.996075389746373730e+03,-5.868143579681922573e-01
4.995718606996044400e+03,-6.224575484448902074e-01
4.995361824245715070e+03,-6.541972728511979973e-01
4.995005041495384830e+03,-6.462562177785644568e-01
4.994648258745055500e+03,-6.237442844000443687e-01
4.994291475994726170e+03,-6.031279550958698055e-01
4.993934693244395930e+03,-5.768217598989859862e-01
4.993577910494066600e+03,-5.595099064693076496e-01
4.993221127743737270e+03,-5.757461118689901625e-01
4.992864344993407030e+03,-6.080615508293403249e-01
4.992507562243077700e+03,-6.260965361717897304e-01
4.992150779492748370e+03,-6.431171565247928434e-01
4.991793996742418130e+03,-6.893351761917105858e-01
4.991437213992088800e+03,-7.597371422787617679e-01
4.991080431241759470e+03,-8.263911435410449258e-01
4.990723648491429230e+03,-8.647601016302188803e-01
4.990366865741099900e+03,-8.434204049432598715e-01
4.990010082990770570e+03,-7.493418887358199720e-01
4.989653300240440331e+03,-6.380986086376533306e-01
4.989296517490111000e+03,-5.811454480313283932e-01
4.988939734739781670e+03,-5.707322077306292707e-01
4.988582951989451431e+03,-5.695939894531886205e-01
4.988226169239122100e+03,-6.082058615595269391e-01
4.987869386488792770e+03,-7.161773676660900811e-01
4.987512603738462531e+03,-8.064104852336727580e-01
4.987155820988133200e+03,-7.585041687670541766e-01
4.986799038237803870e+03,-5.912402103243703522e-01
4.986442255487473631e+03,-4.327510375567807932e-01
4.986085472737144300e+03,-3.596593666587958316e-01
4.985728689986814970e+03,-3.608963457867919722e-01
4.985371907236484731e+03,-4.070393367417048380e-01
4.985015124486155401e+03,-4.676224483660667008e-01
4.984658341735826070e+03,-5.010768794160950224e-01
4.984301558985495831e+03,-4.977064334222867092e-01
4.983944776235166501e+03,-4.939948937952897690e-01
4.983587993484837170e+03,-5.106401062315990558e-01
4.983231210734506931e+03,-5.243252942815138651e-01
4.982874427984177601e+03,-5.201431367575635178e-01
4.982517645233848270e+03,-5.298928768322107574e-01
4.982160862483518031e+03,-5.907151174464574384e-01
4.981804079733188701e+03,-6.779674787622220755e-01
4.981447296982858461e+03,-7.126595892228144713e-01
4.981090514232529131e+03,-6.616466967353974438e-01
4.980733731482199801e+03,-5.994344617506485173e-01
4.980376948731869561e+03,-6.167442861115863817e-01
4.980020165981540231e+03,-6.849311201304594254e-01
4.979663383231210901e+03,-6.955934614448108233e-01
4.979306600480880661e+03,-6.255286481507972285e-01
4.978949817730551331e+03,-5.635802568784618050e-01
4.978593034980222001e+03,-5.704870808205501076e-01
4.978236252229891761e+03,-6.045586708976974366e-01
4.977879469479562431e+03,-6.169794112358889526e-01
4.977522686729233101e+03,-6.368802447710192327e-01
4.977165903978902861e+03,-6.987157798177363599e-01
4.976809121228573531e+03,-7.559635155992919797e-01
4.976452338478244201e+03,-7.451727424619818407e-01
4.976095555727913961e+03,-6.893340802494918318e-01
4.975738772977584631e+03,-6.590842945417816345e-01
4.975381990227255301e+03,-6.664831387668057605e-01
4.975025207476925061e+03,-6.697623239363610370e-01
4.974668424726595731e+03,-6.516469662882368175e-01
4.974311641976266401e+03,-6.316538709624580639e-01
4.973954859225936161e+03,-6.112631779537905929e-01
4.973598076475606831e+03,-5.564892516181816351e-01
4.973241293725277501e+03,-4.564896922367066567e-01
4.972884510974947261e+03,-3.762175479775624054e-01
4.972527728224617931e+03,-4.013199609415828983e-01
4.972170945474288601e+03,-5.308453801726357169e-01
4.971814162723958361e+03,-6.760799091173137487e-01
4.971457379973629031e+03,-7.677732348870723866e-01
4.971100597223299701e+03,-8.019892372353788490e-01
4.970743814472969461e+03,-7.806216412909132707e-01
4.970387031722640131e+03,-7.072634988701785863e-01
4.970030248972310801e+03,-6.430896962569211395e-01
4.969673466221980561e+03,-6.517908087044562704e-01
4.969316683471651231e+03,-6.949737743976215354e-01
4.968959900721321901e+03,-6.861168105631801906e-01
4.968603117970991661e+03,-6.270352579512776803e-01
4.968246335220662331e+03,-5.964673820173822527e-01
4.967889552470333001e+03,-6.284979679129276686e-01
4.967532769720002761e+03,-6.907444178285925274e-01
4.967175986969673431e+03,-7.540667372386153922e-01
4.966819204219344101e+03,-8.117963304523396761e-01
4.966462421469013861e+03,-8.449665448193468542e-01
4.966105638718684531e+03,-8.207281264819902278e-01
4.965748855968355201e+03,-7.325825302409376683e-01
4.965392073218024962e+03,-6.247621678717178995e-01
4.965035290467695631e+03,-5.594715800043646992e-01
4.964678507717366301e+03,-5.550955492514821898e-01
4.964321724967036062e+03,-5.712863553322856669e-01
4.963964942216706731e+03,-5.661127937712617797e-01
4.963608159466377401e+03,-5.482896290246074278e-01
4.963251376716047162e+03,-5.539547749426686485e-01
4.962894593965717831e+03,-5.934032676300904363e-01
4.962537811215388501e+03,-6.363831233672525567e-01
4.962181028465058262e+03,-6.408717342812346729e-01
4.961824245714728931e+03,-5.952104448362000033e-01
4.961467462964399601e+03,-5.299706502142054187e-01
4.961110680214069362e+03,-4.846591327635015878e-01
4.960753897463740032e+03,-4.747284816902546667e-01
4.960397114713410701e+03,-4.874423358014929875e-01
4.960040331963080462e+03,-4.960930103970726535e-01
4.959683549212751132e+03,-4.927264859856447798e-01
4.959326766462421801e+03,-5.100627932825954058e-01
4.958969983712091562e+03,-5.810992083733678149e-01
4.958613200961762232e+03,-6.755696027058227804e-01
4.958256418211432901e+03,-7.175270922875234270e-01
4.957899635461102662e+03,-6.785597322398124742e-01
